questions,answer,type
"In 2011, where was ICCV hosted? Give me the exact location only.","Barcelona, Spain",city
Where did ICCV occur in 2011? Give me the exact location only.,"Barcelona, Spain",city
What venue hosted ICCV in 2011? Give me the exact location only.,"Barcelona, Spain",city
Where did ICCV convene in 2011? Give me the exact location only.,"Barcelona, Spain",city
What was the location for ICCV in 2011? Give me the exact location only.,"Barcelona, Spain",city
ICCV 2011 location Give me the exact location only.,"Barcelona, Spain",city
What location accommodated ICCV in 2011? Give me the exact location only.,"Barcelona, Spain",city
Where was the place of assembly for ICCV in 2011? Give me the exact location only.,"Barcelona, Spain",city
What was the venue of ICCV in 2011? Give me the exact location only.,"Barcelona, Spain",city
Give me the venue for 2011 ICCV Give me the exact location only.,"Barcelona, Spain",city
Where did ICCV take place in 2009? Give me the exact location only.,"Kyoto, Japan",city
"In 2009, where was ICCV held? Give me the exact location only.","Kyoto, Japan",city
What was the location of ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
Where was the venue for ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
What was the site of ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
"In 2009, where was ICCV hosted? Give me the exact location only.","Kyoto, Japan",city
Where did ICCV occur in 2009? Give me the exact location only.,"Kyoto, Japan",city
What venue hosted ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
Where did ICCV convene in 2009? Give me the exact location only.,"Kyoto, Japan",city
What was the location for ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
ICCV 2009 location Give me the exact location only.,"Kyoto, Japan",city
What location accommodated ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
Where was the place of assembly for ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
What was the venue of ICCV in 2009? Give me the exact location only.,"Kyoto, Japan",city
Give me the venue for 2009 ICCV Give me the exact location only.,"Kyoto, Japan",city
Where did ICCV take place in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
"In 2007, where was ICCV held? Give me the exact location only.","Rio de Janeiro, Brazil",city
What was the location of ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
Where was the venue for ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
What was the site of ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
"In 2007, where was ICCV hosted? Give me the exact location only.","Rio de Janeiro, Brazil",city
Where did ICCV occur in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
What venue hosted ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
Where did ICCV convene in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
What was the location for ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
ICCV 2007 location Give me the exact location only.,"Rio de Janeiro, Brazil",city
What location accommodated ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
Where was the place of assembly for ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
What was the venue of ICCV in 2007? Give me the exact location only.,"Rio de Janeiro, Brazil",city
Give me the venue for 2007 ICCV Give me the exact location only.,"Rio de Janeiro, Brazil",city
Where did ICCV take place in 2005? Give me the exact location only.,"Beijing, China",city
"In 2005, where was ICCV held? Give me the exact location only.","Beijing, China",city
What was the location of ICCV in 2005? Give me the exact location only.,"Beijing, China",city
Where was the venue for ICCV in 2005? Give me the exact location only.,"Beijing, China",city
What was the site of ICCV in 2005? Give me the exact location only.,"Beijing, China",city
"In 2005, where was ICCV hosted? Give me the exact location only.","Beijing, China",city
Where did ICCV occur in 2005? Give me the exact location only.,"Beijing, China",city
What venue hosted ICCV in 2005? Give me the exact location only.,"Beijing, China",city
Where did ICCV convene in 2005? Give me the exact location only.,"Beijing, China",city
What was the location for ICCV in 2005? Give me the exact location only.,"Beijing, China",city
ICCV 2005 location Give me the exact location only.,"Beijing, China",city
What location accommodated ICCV in 2005? Give me the exact location only.,"Beijing, China",city
Where was the place of assembly for ICCV in 2005? Give me the exact location only.,"Beijing, China",city
What was the venue of ICCV in 2005? Give me the exact location only.,"Beijing, China",city
Give me the venue for 2005 ICCV Give me the exact location only.,"Beijing, China",city
Where did ICCV take place in 2003? Give me the exact location only.,"Nice, France",city
"In 2003, where was ICCV held? Give me the exact location only.","Nice, France",city
What was the location of ICCV in 2003? Give me the exact location only.,"Nice, France",city
Where was the venue for ICCV in 2003? Give me the exact location only.,"Nice, France",city
What was the site of ICCV in 2003? Give me the exact location only.,"Nice, France",city
"In 2003, where was ICCV hosted? Give me the exact location only.","Nice, France",city
Where did ICCV occur in 2003? Give me the exact location only.,"Nice, France",city
What venue hosted ICCV in 2003? Give me the exact location only.,"Nice, France",city
Where did ICCV convene in 2003? Give me the exact location only.,"Nice, France",city
What was the location for ICCV in 2003? Give me the exact location only.,"Nice, France",city
ICCV 2003 location Give me the exact location only.,"Nice, France",city
What location accommodated ICCV in 2003? Give me the exact location only.,"Nice, France",city
Where was the place of assembly for ICCV in 2003? Give me the exact location only.,"Nice, France",city
What was the venue of ICCV in 2003? Give me the exact location only.,"Nice, France",city
Give me the venue for 2003 ICCV Give me the exact location only.,"Nice, France",city
Where did ICCV take place in 2001? Give me the exact location only.,"Vancouver, Canada",city
"In 2001, where was ICCV held? Give me the exact location only.","Vancouver, Canada",city
What was the location of ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
Where was the venue for ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
What was the site of ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
"In 2001, where was ICCV hosted? Give me the exact location only.","Vancouver, Canada",city
Where did ICCV occur in 2001? Give me the exact location only.,"Vancouver, Canada",city
What venue hosted ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
Where did ICCV convene in 2001? Give me the exact location only.,"Vancouver, Canada",city
What was the location for ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
ICCV 2001 location Give me the exact location only.,"Vancouver, Canada",city
What location accommodated ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
Where was the place of assembly for ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
What was the venue of ICCV in 2001? Give me the exact location only.,"Vancouver, Canada",city
Give me the venue for 2001 ICCV Give me the exact location only.,"Vancouver, Canada",city
Where did ICCV take place in 1999? Give me the exact location only.,"Corfu, Greece",city
"In 1999, where was ICCV held? Give me the exact location only.","Corfu, Greece",city
What was the location of ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
Where was the venue for ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
What was the site of ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
"In 1999, where was ICCV hosted? Give me the exact location only.","Corfu, Greece",city
Where did ICCV occur in 1999? Give me the exact location only.,"Corfu, Greece",city
What venue hosted ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
Where did ICCV convene in 1999? Give me the exact location only.,"Corfu, Greece",city
What was the location for ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
ICCV 1999 location Give me the exact location only.,"Corfu, Greece",city
What location accommodated ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
Where was the place of assembly for ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
What was the venue of ICCV in 1999? Give me the exact location only.,"Corfu, Greece",city
Give me the venue for 1999 ICCV Give me the exact location only.,"Corfu, Greece",city
Where did ICCV take place in 1998? Give me the exact location only.,"Mumbai, India",city
"In 1998, where was ICCV held? Give me the exact location only.","Mumbai, India",city
What was the location of ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
Where was the venue for ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
What was the site of ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
"In 1998, where was ICCV hosted? Give me the exact location only.","Mumbai, India",city
Where did ICCV occur in 1998? Give me the exact location only.,"Mumbai, India",city
What venue hosted ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
Where did ICCV convene in 1998? Give me the exact location only.,"Mumbai, India",city
What was the location for ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
ICCV 1998 location Give me the exact location only.,"Mumbai, India",city
What location accommodated ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
Where was the place of assembly for ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
What was the venue of ICCV in 1998? Give me the exact location only.,"Mumbai, India",city
Give me the venue for 1998 ICCV Give me the exact location only.,"Mumbai, India",city
Where did ICCV take place in 1995? Give me the exact location only.,"Boston, Massachusetts",city
"In 1995, where was ICCV held? Give me the exact location only.","Boston, Massachusetts",city
What was the location of ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
Where was the venue for ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
What was the site of ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
"In 1995, where was ICCV hosted? Give me the exact location only.","Boston, Massachusetts",city
Where did ICCV occur in 1995? Give me the exact location only.,"Boston, Massachusetts",city
What venue hosted ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
Where did ICCV convene in 1995? Give me the exact location only.,"Boston, Massachusetts",city
What was the location for ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
ICCV 1995 location Give me the exact location only.,"Boston, Massachusetts",city
What location accommodated ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
Where was the place of assembly for ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
What was the venue of ICCV in 1995? Give me the exact location only.,"Boston, Massachusetts",city
Give me the venue for 1995 ICCV Give me the exact location only.,"Boston, Massachusetts",city
Where did ICCV take place in 1993? Give me the exact location only.,"Berlin, Germany",city
"In 1993, where was ICCV held? Give me the exact location only.","Berlin, Germany",city
What was the location of ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
Where was the venue for ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
What was the site of ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
"In 1993, where was ICCV hosted? Give me the exact location only.","Berlin, Germany",city
Where did ICCV occur in 1993? Give me the exact location only.,"Berlin, Germany",city
What venue hosted ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
Where did ICCV convene in 1993? Give me the exact location only.,"Berlin, Germany",city
What was the location for ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
ICCV 1993 location Give me the exact location only.,"Berlin, Germany",city
What location accommodated ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
Where was the place of assembly for ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
What was the venue of ICCV in 1993? Give me the exact location only.,"Berlin, Germany",city
Give me the venue for 1993 ICCV Give me the exact location only.,"Berlin, Germany",city
Where did ICCV take place in 1990? Give me the exact location only.,"Osaka, Japan",city
"In 1990, where was ICCV held? Give me the exact location only.","Osaka, Japan",city
What was the location of ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
Where was the venue for ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
What was the site of ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
"In 1990, where was ICCV hosted? Give me the exact location only.","Osaka, Japan",city
Where did ICCV occur in 1990? Give me the exact location only.,"Osaka, Japan",city
What venue hosted ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
Where did ICCV convene in 1990? Give me the exact location only.,"Osaka, Japan",city
What was the location for ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
ICCV 1990 location Give me the exact location only.,"Osaka, Japan",city
What location accommodated ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
Where was the place of assembly for ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
What was the venue of ICCV in 1990? Give me the exact location only.,"Osaka, Japan",city
Give me the venue for 1990 ICCV Give me the exact location only.,"Osaka, Japan",city
Where did ICCV take place in 1988? Give me the exact location only.,"Tampa, Florida",city
"In 1988, where was ICCV held? Give me the exact location only.","Tampa, Florida",city
What was the location of ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
Where was the venue for ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
What was the site of ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
"In 1988, where was ICCV hosted? Give me the exact location only.","Tampa, Florida",city
Where did ICCV occur in 1988? Give me the exact location only.,"Tampa, Florida",city
What venue hosted ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
Where did ICCV convene in 1988? Give me the exact location only.,"Tampa, Florida",city
What was the location for ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
ICCV 1988 location Give me the exact location only.,"Tampa, Florida",city
What location accommodated ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
Where was the place of assembly for ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
What was the venue of ICCV in 1988? Give me the exact location only.,"Tampa, Florida",city
Give me the venue for 1988 ICCV Give me the exact location only.,"Tampa, Florida",city
Where did ICCV take place in 1987? Give me the exact location only.,"London, United Kingdom",city
"In 1987, where was ICCV held? Give me the exact location only.","London, United Kingdom",city
What was the location of ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
Where was the venue for ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
What was the site of ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
"In 1987, where was ICCV hosted? Give me the exact location only.","London, United Kingdom",city
Where did ICCV occur in 1987? Give me the exact location only.,"London, United Kingdom",city
What venue hosted ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
Where did ICCV convene in 1987? Give me the exact location only.,"London, United Kingdom",city
What was the location for ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
ICCV 1987 location Give me the exact location only.,"London, United Kingdom",city
What location accommodated ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
Where was the place of assembly for ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
What was the venue of ICCV in 1987? Give me the exact location only.,"London, United Kingdom",city
Give me the venue for 1987 ICCV Give me the exact location only.,"London, United Kingdom",city
