questions,answer,type
 In which stadium did the 1950 FIFA World Cup final occur?,Maracanã Stadium,name
 What was the host stadium for the 1950 FIFA World Cup final?,Maracanã Stadium,name
 Which stadium hosted the 1950 FIFA World Cup final?,Maracanã Stadium,name
 Which stadium was the site of the final game of the 1950 FIFA World Cup?,Maracanã Stadium,name
 In what stadium was the 1950 FIFA World Cup final event held?,Maracanã Stadium,name
 Final match stadium of the 1950 FIFA World Cup?,Maracanã Stadium,name
 Which stadium acted as the host for the 1950 FIFA World Cup final?,Maracanã Stadium,name
 In which stadium did the climax of the 1950 FIFA World Cup occur?,Maracanã Stadium,name
 What stadium was chosen to hold the final showdown of the 1950 FIFA World Cup?,Maracanã Stadium,name
 Which stadium played host to the decisive match of the 1950 FIFA World Cup?,Maracanã Stadium,name
 In which stadium did the 1950 FIFA World Cup come to its conclusion?,Maracanã Stadium,name
 In what stadium did the final match of the 1954 FIFA World Cup take place?,Wankdorf Stadium,name
 What stadium was the venue for the 1954 FIFA World Cup final?,Wankdorf Stadium,name
 What stadium was the 1954 FIFA World Cup final held in?,Wankdorf Stadium,name
 Which stadium served as the location for the final match of the 1954 FIFA World Cup?,Wankdorf Stadium,name
 In which stadium did the 1954 FIFA World Cup final occur?,Wankdorf Stadium,name
 What was the host stadium for the 1954 FIFA World Cup final?,Wankdorf Stadium,name
 Which stadium hosted the 1954 FIFA World Cup final?,Wankdorf Stadium,name
 Which stadium was the site of the final game of the 1954 FIFA World Cup?,Wankdorf Stadium,name
 In what stadium was the 1954 FIFA World Cup final event held?,Wankdorf Stadium,name
 Final match stadium of the 1954 FIFA World Cup?,Wankdorf Stadium,name
 Which stadium acted as the host for the 1954 FIFA World Cup final?,Wankdorf Stadium,name
 In which stadium did the climax of the 1954 FIFA World Cup occur?,Wankdorf Stadium,name
 What stadium was chosen to hold the final showdown of the 1954 FIFA World Cup?,Wankdorf Stadium,name
 Which stadium played host to the decisive match of the 1954 FIFA World Cup?,Wankdorf Stadium,name
 In which stadium did the 1954 FIFA World Cup come to its conclusion?,Wankdorf Stadium,name
 In what stadium did the final match of the 1958 FIFA World Cup take place?,Råsunda Stadium,name
 What stadium was the venue for the 1958 FIFA World Cup final?,Råsunda Stadium,name
 What stadium was the 1958 FIFA World Cup final held in?,Råsunda Stadium,name
 Which stadium served as the location for the final match of the 1958 FIFA World Cup?,Råsunda Stadium,name
 In which stadium did the 1958 FIFA World Cup final occur?,Råsunda Stadium,name
 What was the host stadium for the 1958 FIFA World Cup final?,Råsunda Stadium,name
 Which stadium hosted the 1958 FIFA World Cup final?,Råsunda Stadium,name
 Which stadium was the site of the final game of the 1958 FIFA World Cup?,Råsunda Stadium,name
 In what stadium was the 1958 FIFA World Cup final event held?,Råsunda Stadium,name
 Final match stadium of the 1958 FIFA World Cup?,Råsunda Stadium,name
 Which stadium acted as the host for the 1958 FIFA World Cup final?,Råsunda Stadium,name
 In which stadium did the climax of the 1958 FIFA World Cup occur?,Råsunda Stadium,name
 What stadium was chosen to hold the final showdown of the 1958 FIFA World Cup?,Råsunda Stadium,name
 Which stadium played host to the decisive match of the 1958 FIFA World Cup?,Råsunda Stadium,name
 In which stadium did the 1958 FIFA World Cup come to its conclusion?,Råsunda Stadium,name
 In what stadium did the final match of the 1962 FIFA World Cup take place?,Estadio Nacional,name
 What stadium was the venue for the 1962 FIFA World Cup final?,Estadio Nacional,name
 What stadium was the 1962 FIFA World Cup final held in?,Estadio Nacional,name
 Which stadium served as the location for the final match of the 1962 FIFA World Cup?,Estadio Nacional,name
 In which stadium did the 1962 FIFA World Cup final occur?,Estadio Nacional,name
 What was the host stadium for the 1962 FIFA World Cup final?,Estadio Nacional,name
 Which stadium hosted the 1962 FIFA World Cup final?,Estadio Nacional,name
 Which stadium was the site of the final game of the 1962 FIFA World Cup?,Estadio Nacional,name
 In what stadium was the 1962 FIFA World Cup final event held?,Estadio Nacional,name
 Final match stadium of the 1962 FIFA World Cup?,Estadio Nacional,name
 Which stadium acted as the host for the 1962 FIFA World Cup final?,Estadio Nacional,name
 In which stadium did the climax of the 1962 FIFA World Cup occur?,Estadio Nacional,name
 What stadium was chosen to hold the final showdown of the 1962 FIFA World Cup?,Estadio Nacional,name
 Which stadium played host to the decisive match of the 1962 FIFA World Cup?,Estadio Nacional,name
 In which stadium did the 1962 FIFA World Cup come to its conclusion?,Estadio Nacional,name
 In what stadium did the final match of the 1966 FIFA World Cup take place?,Wembley Stadium,name
 What stadium was the venue for the 1966 FIFA World Cup final?,Wembley Stadium,name
 What stadium was the 1966 FIFA World Cup final held in?,Wembley Stadium,name
 Which stadium served as the location for the final match of the 1966 FIFA World Cup?,Wembley Stadium,name
 In which stadium did the 1966 FIFA World Cup final occur?,Wembley Stadium,name
 What was the host stadium for the 1966 FIFA World Cup final?,Wembley Stadium,name
 Which stadium hosted the 1966 FIFA World Cup final?,Wembley Stadium,name
 Which stadium was the site of the final game of the 1966 FIFA World Cup?,Wembley Stadium,name
 In what stadium was the 1966 FIFA World Cup final event held?,Wembley Stadium,name
 Final match stadium of the 1966 FIFA World Cup?,Wembley Stadium,name
 Which stadium acted as the host for the 1966 FIFA World Cup final?,Wembley Stadium,name
 In which stadium did the climax of the 1966 FIFA World Cup occur?,Wembley Stadium,name
 What stadium was chosen to hold the final showdown of the 1966 FIFA World Cup?,Wembley Stadium,name
 Which stadium played host to the decisive match of the 1966 FIFA World Cup?,Wembley Stadium,name
 In which stadium did the 1966 FIFA World Cup come to its conclusion?,Wembley Stadium,name
 In what stadium did the final match of the 1970 FIFA World Cup take place?,Estadio Azteca,name
 What stadium was the venue for the 1970 FIFA World Cup final?,Estadio Azteca,name
 What stadium was the 1970 FIFA World Cup final held in?,Estadio Azteca,name
 Which stadium served as the location for the final match of the 1970 FIFA World Cup?,Estadio Azteca,name
 In which stadium did the 1970 FIFA World Cup final occur?,Estadio Azteca,name
 What was the host stadium for the 1970 FIFA World Cup final?,Estadio Azteca,name
 Which stadium hosted the 1970 FIFA World Cup final?,Estadio Azteca,name
 Which stadium was the site of the final game of the 1970 FIFA World Cup?,Estadio Azteca,name
 In what stadium was the 1970 FIFA World Cup final event held?,Estadio Azteca,name
 Final match stadium of the 1970 FIFA World Cup?,Estadio Azteca,name
 Which stadium acted as the host for the 1970 FIFA World Cup final?,Estadio Azteca,name
 In which stadium did the climax of the 1970 FIFA World Cup occur?,Estadio Azteca,name
 What stadium was chosen to hold the final showdown of the 1970 FIFA World Cup?,Estadio Azteca,name
 Which stadium played host to the decisive match of the 1970 FIFA World Cup?,Estadio Azteca,name
 In which stadium did the 1970 FIFA World Cup come to its conclusion?,Estadio Azteca,name
 In what stadium did the final match of the 1974 FIFA World Cup take place?,Olympiastadion,name
 What stadium was the venue for the 1974 FIFA World Cup final?,Olympiastadion,name
 What stadium was the 1974 FIFA World Cup final held in?,Olympiastadion,name
 Which stadium served as the location for the final match of the 1974 FIFA World Cup?,Olympiastadion,name
 In which stadium did the 1974 FIFA World Cup final occur?,Olympiastadion,name
 What was the host stadium for the 1974 FIFA World Cup final?,Olympiastadion,name
 Which stadium hosted the 1974 FIFA World Cup final?,Olympiastadion,name
 Which stadium was the site of the final game of the 1974 FIFA World Cup?,Olympiastadion,name
 In what stadium was the 1974 FIFA World Cup final event held?,Olympiastadion,name
 Final match stadium of the 1974 FIFA World Cup?,Olympiastadion,name
 Which stadium acted as the host for the 1974 FIFA World Cup final?,Olympiastadion,name
 In which stadium did the climax of the 1974 FIFA World Cup occur?,Olympiastadion,name
 What stadium was chosen to hold the final showdown of the 1974 FIFA World Cup?,Olympiastadion,name
 Which stadium played host to the decisive match of the 1974 FIFA World Cup?,Olympiastadion,name
 In which stadium did the 1974 FIFA World Cup come to its conclusion?,Olympiastadion,name
 In what stadium did the final match of the 1978 FIFA World Cup take place?,Estadio Monumental,name
 What stadium was the venue for the 1978 FIFA World Cup final?,Estadio Monumental,name
 What stadium was the 1978 FIFA World Cup final held in?,Estadio Monumental,name
 Which stadium served as the location for the final match of the 1978 FIFA World Cup?,Estadio Monumental,name
 In which stadium did the 1978 FIFA World Cup final occur?,Estadio Monumental,name
 What was the host stadium for the 1978 FIFA World Cup final?,Estadio Monumental,name
 Which stadium hosted the 1978 FIFA World Cup final?,Estadio Monumental,name
 Which stadium was the site of the final game of the 1978 FIFA World Cup?,Estadio Monumental,name
 In what stadium was the 1978 FIFA World Cup final event held?,Estadio Monumental,name
 Final match stadium of the 1978 FIFA World Cup?,Estadio Monumental,name
 Which stadium acted as the host for the 1978 FIFA World Cup final?,Estadio Monumental,name
 In which stadium did the climax of the 1978 FIFA World Cup occur?,Estadio Monumental,name
 What stadium was chosen to hold the final showdown of the 1978 FIFA World Cup?,Estadio Monumental,name
 Which stadium played host to the decisive match of the 1978 FIFA World Cup?,Estadio Monumental,name
 In which stadium did the 1978 FIFA World Cup come to its conclusion?,Estadio Monumental,name
 In what stadium did the final match of the 1982 FIFA World Cup take place?,Santiago Bernabéu,name
 What stadium was the venue for the 1982 FIFA World Cup final?,Santiago Bernabéu,name
 What stadium was the 1982 FIFA World Cup final held in?,Santiago Bernabéu,name
 Which stadium served as the location for the final match of the 1982 FIFA World Cup?,Santiago Bernabéu,name
 In which stadium did the 1982 FIFA World Cup final occur?,Santiago Bernabéu,name
 What was the host stadium for the 1982 FIFA World Cup final?,Santiago Bernabéu,name
 Which stadium hosted the 1982 FIFA World Cup final?,Santiago Bernabéu,name
 Which stadium was the site of the final game of the 1982 FIFA World Cup?,Santiago Bernabéu,name
 In what stadium was the 1982 FIFA World Cup final event held?,Santiago Bernabéu,name
 Final match stadium of the 1982 FIFA World Cup?,Santiago Bernabéu,name
 Which stadium acted as the host for the 1982 FIFA World Cup final?,Santiago Bernabéu,name
 In which stadium did the climax of the 1982 FIFA World Cup occur?,Santiago Bernabéu,name
 What stadium was chosen to hold the final showdown of the 1982 FIFA World Cup?,Santiago Bernabéu,name
 Which stadium played host to the decisive match of the 1982 FIFA World Cup?,Santiago Bernabéu,name
 In which stadium did the 1982 FIFA World Cup come to its conclusion?,Santiago Bernabéu,name
 In what stadium did the final match of the 1986 FIFA World Cup take place?,Estadio Azteca,name
 What stadium was the venue for the 1986 FIFA World Cup final?,Estadio Azteca,name
 What stadium was the 1986 FIFA World Cup final held in?,Estadio Azteca,name
 Which stadium served as the location for the final match of the 1986 FIFA World Cup?,Estadio Azteca,name
 In which stadium did the 1986 FIFA World Cup final occur?,Estadio Azteca,name
 What was the host stadium for the 1986 FIFA World Cup final?,Estadio Azteca,name
 Which stadium hosted the 1986 FIFA World Cup final?,Estadio Azteca,name
 Which stadium was the site of the final game of the 1986 FIFA World Cup?,Estadio Azteca,name
 In what stadium was the 1986 FIFA World Cup final event held?,Estadio Azteca,name
 Final match stadium of the 1986 FIFA World Cup?,Estadio Azteca,name
 Which stadium acted as the host for the 1986 FIFA World Cup final?,Estadio Azteca,name
 In which stadium did the climax of the 1986 FIFA World Cup occur?,Estadio Azteca,name
 What stadium was chosen to hold the final showdown of the 1986 FIFA World Cup?,Estadio Azteca,name
 Which stadium played host to the decisive match of the 1986 FIFA World Cup?,Estadio Azteca,name
 In which stadium did the 1986 FIFA World Cup come to its conclusion?,Estadio Azteca,name
 In what stadium did the final match of the 1990 FIFA World Cup take place?,Stadio Olimpico,name
 What stadium was the venue for the 1990 FIFA World Cup final?,Stadio Olimpico,name
 What stadium was the 1990 FIFA World Cup final held in?,Stadio Olimpico,name
 Which stadium served as the location for the final match of the 1990 FIFA World Cup?,Stadio Olimpico,name
 In which stadium did the 1990 FIFA World Cup final occur?,Stadio Olimpico,name
 What was the host stadium for the 1990 FIFA World Cup final?,Stadio Olimpico,name
 Which stadium hosted the 1990 FIFA World Cup final?,Stadio Olimpico,name
 Which stadium was the site of the final game of the 1990 FIFA World Cup?,Stadio Olimpico,name
 In what stadium was the 1990 FIFA World Cup final event held?,Stadio Olimpico,name
 Final match stadium of the 1990 FIFA World Cup?,Stadio Olimpico,name
 Which stadium acted as the host for the 1990 FIFA World Cup final?,Stadio Olimpico,name
 In which stadium did the climax of the 1990 FIFA World Cup occur?,Stadio Olimpico,name
 What stadium was chosen to hold the final showdown of the 1990 FIFA World Cup?,Stadio Olimpico,name
 Which stadium played host to the decisive match of the 1990 FIFA World Cup?,Stadio Olimpico,name
 In which stadium did the 1990 FIFA World Cup come to its conclusion?,Stadio Olimpico,name
 In what stadium did the final match of the 1994 FIFA World Cup take place?,Rose Bowl,name
 What stadium was the venue for the 1994 FIFA World Cup final?,Rose Bowl,name
 What stadium was the 1994 FIFA World Cup final held in?,Rose Bowl,name
 Which stadium served as the location for the final match of the 1994 FIFA World Cup?,Rose Bowl,name
 In which stadium did the 1994 FIFA World Cup final occur?,Rose Bowl,name
 What was the host stadium for the 1994 FIFA World Cup final?,Rose Bowl,name
 Which stadium hosted the 1994 FIFA World Cup final?,Rose Bowl,name
 Which stadium was the site of the final game of the 1994 FIFA World Cup?,Rose Bowl,name
 In what stadium was the 1994 FIFA World Cup final event held?,Rose Bowl,name
 Final match stadium of the 1994 FIFA World Cup?,Rose Bowl,name
 Which stadium acted as the host for the 1994 FIFA World Cup final?,Rose Bowl,name
 In which stadium did the climax of the 1994 FIFA World Cup occur?,Rose Bowl,name
 What stadium was chosen to hold the final showdown of the 1994 FIFA World Cup?,Rose Bowl,name
 Which stadium played host to the decisive match of the 1994 FIFA World Cup?,Rose Bowl,name
 In which stadium did the 1994 FIFA World Cup come to its conclusion?,Rose Bowl,name
 In what stadium did the final match of the 1998 FIFA World Cup take place?,Stade de France,name
 What stadium was the venue for the 1998 FIFA World Cup final?,Stade de France,name
 What stadium was the 1998 FIFA World Cup final held in?,Stade de France,name
 Which stadium served as the location for the final match of the 1998 FIFA World Cup?,Stade de France,name
 In which stadium did the 1998 FIFA World Cup final occur?,Stade de France,name
 What was the host stadium for the 1998 FIFA World Cup final?,Stade de France,name
 Which stadium hosted the 1998 FIFA World Cup final?,Stade de France,name
 Which stadium was the site of the final game of the 1998 FIFA World Cup?,Stade de France,name
 In what stadium was the 1998 FIFA World Cup final event held?,Stade de France,name
 Final match stadium of the 1998 FIFA World Cup?,Stade de France,name
 Which stadium acted as the host for the 1998 FIFA World Cup final?,Stade de France,name
 In which stadium did the climax of the 1998 FIFA World Cup occur?,Stade de France,name
 What stadium was chosen to hold the final showdown of the 1998 FIFA World Cup?,Stade de France,name
 Which stadium played host to the decisive match of the 1998 FIFA World Cup?,Stade de France,name
 In which stadium did the 1998 FIFA World Cup come to its conclusion?,Stade de France,name
 In what stadium did the final match of the 2002 FIFA World Cup take place?,International Stadium,name
 What stadium was the venue for the 2002 FIFA World Cup final?,International Stadium,name
 What stadium was the 2002 FIFA World Cup final held in?,International Stadium,name
 Which stadium served as the location for the final match of the 2002 FIFA World Cup?,International Stadium,name
 In which stadium did the 2002 FIFA World Cup final occur?,International Stadium,name
 What was the host stadium for the 2002 FIFA World Cup final?,International Stadium,name
 Which stadium hosted the 2002 FIFA World Cup final?,International Stadium,name
 Which stadium was the site of the final game of the 2002 FIFA World Cup?,International Stadium,name
 In what stadium was the 2002 FIFA World Cup final event held?,International Stadium,name
 Final match stadium of the 2002 FIFA World Cup?,International Stadium,name
 Which stadium acted as the host for the 2002 FIFA World Cup final?,International Stadium,name
 In which stadium did the climax of the 2002 FIFA World Cup occur?,International Stadium,name
 What stadium was chosen to hold the final showdown of the 2002 FIFA World Cup?,International Stadium,name
 Which stadium played host to the decisive match of the 2002 FIFA World Cup?,International Stadium,name
 In which stadium did the 2002 FIFA World Cup come to its conclusion?,International Stadium,name
 In what stadium did the final match of the 2006 FIFA World Cup take place?,Olympiastadion,name
 What stadium was the venue for the 2006 FIFA World Cup final?,Olympiastadion,name
 What stadium was the 2006 FIFA World Cup final held in?,Olympiastadion,name
 Which stadium served as the location for the final match of the 2006 FIFA World Cup?,Olympiastadion,name
 In which stadium did the 2006 FIFA World Cup final occur?,Olympiastadion,name
 What was the host stadium for the 2006 FIFA World Cup final?,Olympiastadion,name
 Which stadium hosted the 2006 FIFA World Cup final?,Olympiastadion,name
 Which stadium was the site of the final game of the 2006 FIFA World Cup?,Olympiastadion,name
 In what stadium was the 2006 FIFA World Cup final event held?,Olympiastadion,name
 Final match stadium of the 2006 FIFA World Cup?,Olympiastadion,name
 Which stadium acted as the host for the 2006 FIFA World Cup final?,Olympiastadion,name
 In which stadium did the climax of the 2006 FIFA World Cup occur?,Olympiastadion,name
 What stadium was chosen to hold the final showdown of the 2006 FIFA World Cup?,Olympiastadion,name
 Which stadium played host to the decisive match of the 2006 FIFA World Cup?,Olympiastadion,name
 In which stadium did the 2006 FIFA World Cup come to its conclusion?,Olympiastadion,name
 In what stadium did the final match of the 2010 FIFA World Cup take place?,Soccer City,name
 What stadium was the venue for the 2010 FIFA World Cup final?,Soccer City,name
 What stadium was the 2010 FIFA World Cup final held in?,Soccer City,name
 Which stadium served as the location for the final match of the 2010 FIFA World Cup?,Soccer City,name
 In which stadium did the 2010 FIFA World Cup final occur?,Soccer City,name
 What was the host stadium for the 2010 FIFA World Cup final?,Soccer City,name
 Which stadium hosted the 2010 FIFA World Cup final?,Soccer City,name
 Which stadium was the site of the final game of the 2010 FIFA World Cup?,Soccer City,name
 In what stadium was the 2010 FIFA World Cup final event held?,Soccer City,name
 Final match stadium of the 2010 FIFA World Cup?,Soccer City,name
 Which stadium acted as the host for the 2010 FIFA World Cup final?,Soccer City,name
 In which stadium did the climax of the 2010 FIFA World Cup occur?,Soccer City,name
 What stadium was chosen to hold the final showdown of the 2010 FIFA World Cup?,Soccer City,name
 Which stadium played host to the decisive match of the 2010 FIFA World Cup?,Soccer City,name
 In which stadium did the 2010 FIFA World Cup come to its conclusion?,Soccer City,name
 In what stadium did the final match of the 2014 FIFA World Cup take place?,Maracanã Stadium,name
 What stadium was the venue for the 2014 FIFA World Cup final?,Maracanã Stadium,name
 What stadium was the 2014 FIFA World Cup final held in?,Maracanã Stadium,name
 Which stadium served as the location for the final match of the 2014 FIFA World Cup?,Maracanã Stadium,name
 In which stadium did the 2014 FIFA World Cup final occur?,Maracanã Stadium,name
 What was the host stadium for the 2014 FIFA World Cup final?,Maracanã Stadium,name
 Which stadium hosted the 2014 FIFA World Cup final?,Maracanã Stadium,name
 Which stadium was the site of the final game of the 2014 FIFA World Cup?,Maracanã Stadium,name
 In what stadium was the 2014 FIFA World Cup final event held?,Maracanã Stadium,name
 Final match stadium of the 2014 FIFA World Cup?,Maracanã Stadium,name
 Which stadium acted as the host for the 2014 FIFA World Cup final?,Maracanã Stadium,name
 In which stadium did the climax of the 2014 FIFA World Cup occur?,Maracanã Stadium,name
 What stadium was chosen to hold the final showdown of the 2014 FIFA World Cup?,Maracanã Stadium,name
 Which stadium played host to the decisive match of the 2014 FIFA World Cup?,Maracanã Stadium,name
 In which stadium did the 2014 FIFA World Cup come to its conclusion?,Maracanã Stadium,name
 In what stadium did the final match of the 2018 FIFA World Cup take place?,Luzhniki Stadium,name
 What stadium was the venue for the 2018 FIFA World Cup final?,Luzhniki Stadium,name
 What stadium was the 2018 FIFA World Cup final held in?,Luzhniki Stadium,name
 Which stadium served as the location for the final match of the 2018 FIFA World Cup?,Luzhniki Stadium,name
 In which stadium did the 2018 FIFA World Cup final occur?,Luzhniki Stadium,name
 What was the host stadium for the 2018 FIFA World Cup final?,Luzhniki Stadium,name
 Which stadium hosted the 2018 FIFA World Cup final?,Luzhniki Stadium,name
 Which stadium was the site of the final game of the 2018 FIFA World Cup?,Luzhniki Stadium,name
 In what stadium was the 2018 FIFA World Cup final event held?,Luzhniki Stadium,name
 Final match stadium of the 2018 FIFA World Cup?,Luzhniki Stadium,name
 Which stadium acted as the host for the 2018 FIFA World Cup final?,Luzhniki Stadium,name
 In which stadium did the climax of the 2018 FIFA World Cup occur?,Luzhniki Stadium,name
 What stadium was chosen to hold the final showdown of the 2018 FIFA World Cup?,Luzhniki Stadium,name
 Which stadium played host to the decisive match of the 2018 FIFA World Cup?,Luzhniki Stadium,name
 In which stadium did the 2018 FIFA World Cup come to its conclusion?,Luzhniki Stadium,name
 In what stadium did the final match of the 2022 FIFA World Cup take place?,Lusail Stadium,name
 What stadium was the venue for the 2022 FIFA World Cup final?,Lusail Stadium,name
 What stadium was the 2022 FIFA World Cup final held in?,Lusail Stadium,name
 Which stadium served as the location for the final match of the 2022 FIFA World Cup?,Lusail Stadium,name
 In which stadium did the 2022 FIFA World Cup final occur?,Lusail Stadium,name
 What was the host stadium for the 2022 FIFA World Cup final?,Lusail Stadium,name
 Which stadium hosted the 2022 FIFA World Cup final?,Lusail Stadium,name
 Which stadium was the site of the final game of the 2022 FIFA World Cup?,Lusail Stadium,name
 In what stadium was the 2022 FIFA World Cup final event held?,Lusail Stadium,name
 Final match stadium of the 2022 FIFA World Cup?,Lusail Stadium,name
 Which stadium acted as the host for the 2022 FIFA World Cup final?,Lusail Stadium,name
 In which stadium did the climax of the 2022 FIFA World Cup occur?,Lusail Stadium,name
 What stadium was chosen to hold the final showdown of the 2022 FIFA World Cup?,Lusail Stadium,name
 Which stadium played host to the decisive match of the 2022 FIFA World Cup?,Lusail Stadium,name
 In which stadium did the 2022 FIFA World Cup come to its conclusion?,Lusail Stadium,name
 In what stadium did the final match of the 1930 FIFA World Cup take place?,Estadio Centenario,name
 What stadium was the venue for the 1930 FIFA World Cup final?,Estadio Centenario,name
 What stadium was the 1930 FIFA World Cup final held in?,Estadio Centenario,name
 Which stadium served as the location for the final match of the 1930 FIFA World Cup?,Estadio Centenario,name
 In which stadium did the 1930 FIFA World Cup final occur?,Estadio Centenario,name
 What was the host stadium for the 1930 FIFA World Cup final?,Estadio Centenario,name
 Which stadium hosted the 1930 FIFA World Cup final?,Estadio Centenario,name
 Which stadium was the site of the final game of the 1930 FIFA World Cup?,Estadio Centenario,name
 In what stadium was the 1930 FIFA World Cup final event held?,Estadio Centenario,name
 in which stadium the 1930 FIFA World Cup final?,Estadio Centenario,name
 Which stadium acted as the host for the 1930 FIFA World Cup final?,Estadio Centenario,name
 In which stadium did the final of the 1930 FIFA World Cup occur?,Estadio Centenario,name
 What stadium was chosen to hold the final match of the 1930 FIFA World Cup?,Estadio Centenario,name
 Which stadium played host to the 1930 FIFA World Cup final?,Estadio Centenario,name
 In which stadium did the 1930 FIFA World Cup come to its conclusion?,Estadio Centenario,name
 How many people attended the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 What was the turnout for the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 How many spectators were present at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 What was the crowd size at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 How many fans in the stands watched the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 What was the number of attendees at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 How many individuals attended the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 What was the total audience figure in the stands for the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 How many people turned up for 1938 FIFA World Cup final?(Give me the exact number only),"45,000",numeric
 What was the final match attendance for the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 attendance of the 1938 FIFA World Cup final?(Give me the exact number only),"45,000",numeric
 What was the exact number of the crowd turnout like for the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 What was the size of the audience at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 How many fans were in the stands for the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 What was the attendance figure at the final match of the 1938 FIFA World Cup?(Give me the exact number only),"45,000",numeric
 How many people attended the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 What was the turnout for the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 How many spectators were present at the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 What was the crowd size at the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 How many fans in the stands watched the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 What was the number of attendees at the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 How many individuals attended the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 What was the total audience figure in the stands for the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 How many people turned up for 1950 FIFA World Cup final?(Give me the exact number only),"173,850",numeric
 What was the final match attendance for the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 attendance of the 1950 FIFA World Cup final?(Give me the exact number only),"173,850",numeric
 What was the exact number of the crowd turnout like for the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 What was the size of the audience at the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 How many fans were in the stands for the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 What was the attendance figure at the final match of the 1950 FIFA World Cup?(Give me the exact number only),"173,850",numeric
 How many people attended the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 What was the turnout for the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 How many spectators were present at the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 What was the crowd size at the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 How many fans in the stands watched the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 What was the number of attendees at the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 How many individuals attended the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 What was the total audience figure in the stands for the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 How many people turned up for 1954 FIFA World Cup final?(Give me the exact number only),"62,500",numeric
 What was the final match attendance for the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 attendance of the 1954 FIFA World Cup final?(Give me the exact number only),"62,500",numeric
 What was the exact number of the crowd turnout like for the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 What was the size of the audience at the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 How many fans were in the stands for the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 What was the attendance figure at the final match of the 1954 FIFA World Cup?(Give me the exact number only),"62,500",numeric
 How many people attended the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 What was the turnout for the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 How many spectators were present at the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 What was the crowd size at the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 How many fans in the stands watched the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 What was the number of attendees at the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 How many individuals attended the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 What was the total audience figure in the stands for the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 How many people turned up for 1958 FIFA World Cup final?(Give me the exact number only),"49,737",numeric
 What was the final match attendance for the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 attendance of the 1958 FIFA World Cup final?(Give me the exact number only),"49,737",numeric
 What was the exact number of the crowd turnout like for the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 What was the size of the audience at the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
 How many fans were in the stands for the final match of the 1958 FIFA World Cup?(Give me the exact number only),"49,737",numeric
