questions,answer,type
best picture in 1960  Oscar?give one name only.,The Apartment,name
Which film emerged victorious in the Oscar race for best picture in 1960?give one name only.,The Apartment,name
"In 1960, which movie snagged the Oscar for best picture?give one name only.",The Apartment,name
What was the winning film for best picture at the 1960 Oscars?give one name only.,The Apartment,name
Which movie received the best picture Oscar in 1960?give one name only.,The Apartment,name
What film was bestowed with the Oscar for best picture in 1960?give one name only.,The Apartment,name
Which movie was honored with the best picture Oscar in 1960?give one name only.,The Apartment,name
What movie received the Oscar for best picture in 1961?give one name only.,West Side Story,name
Which film was awarded the Oscar for best picture in 1961?give one name only.,West Side Story,name
"In 1961, which movie took home the Oscar for best picture?give one name only.",West Side Story,name
What film won the Oscar for best picture in 1961?give one name only.,West Side Story,name
Which movie claimed the Oscar for best picture in 1961?give one name only.,West Side Story,name
"In 1961, which film was honored with the Oscar for best picture?give one name only.",West Side Story,name
What was the Oscar-winning film for best picture in 1961?give one name only.,West Side Story,name
Which film secured the Oscar for best picture in 1961?give one name only.,West Side Story,name
best picture in 1961  Oscar?give one name only.,West Side Story,name
Which film emerged victorious in the Oscar race for best picture in 1961?give one name only.,West Side Story,name
"In 1961, which movie snagged the Oscar for best picture?give one name only.",West Side Story,name
What was the winning film for best picture at the 1961 Oscars?give one name only.,West Side Story,name
Which movie received the best picture Oscar in 1961?give one name only.,West Side Story,name
What film was bestowed with the Oscar for best picture in 1961?give one name only.,West Side Story,name
Which movie was honored with the best picture Oscar in 1961?give one name only.,West Side Story,name
What movie received the Oscar for best picture in 1962?give one name only.,Lawrence of Arabia,name
Which film was awarded the Oscar for best picture in 1962?give one name only.,Lawrence of Arabia,name
"In 1962, which movie took home the Oscar for best picture?give one name only.",Lawrence of Arabia,name
What film won the Oscar for best picture in 1962?give one name only.,Lawrence of Arabia,name
Which movie claimed the Oscar for best picture in 1962?give one name only.,Lawrence of Arabia,name
"In 1962, which film was honored with the Oscar for best picture?give one name only.",Lawrence of Arabia,name
What was the Oscar-winning film for best picture in 1962?give one name only.,Lawrence of Arabia,name
Which film secured the Oscar for best picture in 1962?give one name only.,Lawrence of Arabia,name
best picture in 1962  Oscar?give one name only.,Lawrence of Arabia,name
Which film emerged victorious in the Oscar race for best picture in 1962?give one name only.,Lawrence of Arabia,name
"In 1962, which movie snagged the Oscar for best picture?give one name only.",Lawrence of Arabia,name
What was the winning film for best picture at the 1962 Oscars?give one name only.,Lawrence of Arabia,name
Which movie received the best picture Oscar in 1962?give one name only.,Lawrence of Arabia,name
What film was bestowed with the Oscar for best picture in 1962?give one name only.,Lawrence of Arabia,name
Which movie was honored with the best picture Oscar in 1962?give one name only.,Lawrence of Arabia,name
What movie received the Oscar for best picture in 1962?give one name only.,Mutiny on the Bounty,name
Which film was awarded the Oscar for best picture in 1962?give one name only.,Mutiny on the Bounty,name
"In 1962, which movie took home the Oscar for best picture?give one name only.",Mutiny on the Bounty,name
What film won the Oscar for best picture in 1962?give one name only.,Mutiny on the Bounty,name
Which movie claimed the Oscar for best picture in 1962?give one name only.,Mutiny on the Bounty,name
"In 1962, which film was honored with the Oscar for best picture?give one name only.",Mutiny on the Bounty,name
What was the Oscar-winning film for best picture in 1962?give one name only.,Mutiny on the Bounty,name
Which film secured the Oscar for best picture in 1962?give one name only.,Mutiny on the Bounty,name
best picture in 1962  Oscar?give one name only.,Mutiny on the Bounty,name
Which film emerged victorious in the Oscar race for best picture in 1962?give one name only.,Mutiny on the Bounty,name
"In 1962, which movie snagged the Oscar for best picture?give one name only.",Mutiny on the Bounty,name
What was the winning film for best picture at the 1962 Oscars?give one name only.,Mutiny on the Bounty,name
Which movie received the best picture Oscar in 1962?give one name only.,Mutiny on the Bounty,name
What film was bestowed with the Oscar for best picture in 1962?give one name only.,Mutiny on the Bounty,name
Which movie was honored with the best picture Oscar in 1962?give one name only.,Mutiny on the Bounty,name
What movie received the Oscar for best picture in 1963?give one name only.,Tom Jones,name
Which film was awarded the Oscar for best picture in 1963?give one name only.,Tom Jones,name
"In 1963, which movie took home the Oscar for best picture?give one name only.",Tom Jones,name
What film won the Oscar for best picture in 1963?give one name only.,Tom Jones,name
Which movie claimed the Oscar for best picture in 1963?give one name only.,Tom Jones,name
"In 1963, which film was honored with the Oscar for best picture?give one name only.",Tom Jones,name
What was the Oscar-winning film for best picture in 1963?give one name only.,Tom Jones,name
Which film secured the Oscar for best picture in 1963?give one name only.,Tom Jones,name
best picture in 1963  Oscar?give one name only.,Tom Jones,name
Which film emerged victorious in the Oscar race for best picture in 1963?give one name only.,Tom Jones,name
"In 1963, which movie snagged the Oscar for best picture?give one name only.",Tom Jones,name
What was the winning film for best picture at the 1963 Oscars?give one name only.,Tom Jones,name
Which movie received the best picture Oscar in 1963?give one name only.,Tom Jones,name
What film was bestowed with the Oscar for best picture in 1963?give one name only.,Tom Jones,name
Which movie was honored with the best picture Oscar in 1963?give one name only.,Tom Jones,name
What movie received the Oscar for best picture in 1964?give one name only.,My Fair Lady,name
Which film was awarded the Oscar for best picture in 1964?give one name only.,My Fair Lady,name
"In 1964, which movie took home the Oscar for best picture?give one name only.",My Fair Lady,name
What film won the Oscar for best picture in 1964?give one name only.,My Fair Lady,name
Which movie claimed the Oscar for best picture in 1964?give one name only.,My Fair Lady,name
"In 1964, which film was honored with the Oscar for best picture?give one name only.",My Fair Lady,name
What was the Oscar-winning film for best picture in 1964?give one name only.,My Fair Lady,name
Which film secured the Oscar for best picture in 1964?give one name only.,My Fair Lady,name
best picture in 1964  Oscar?give one name only.,My Fair Lady,name
Which film emerged victorious in the Oscar race for best picture in 1964?give one name only.,My Fair Lady,name
"In 1964, which movie snagged the Oscar for best picture?give one name only.",My Fair Lady,name
What was the winning film for best picture at the 1964 Oscars?give one name only.,My Fair Lady,name
Which movie received the best picture Oscar in 1964?give one name only.,My Fair Lady,name
What film was bestowed with the Oscar for best picture in 1964?give one name only.,My Fair Lady,name
Which movie was honored with the best picture Oscar in 1964?give one name only.,My Fair Lady,name
What movie received the Oscar for best picture in 1965?give one name only.,The Sound of Music,name
Which film was awarded the Oscar for best picture in 1965?give one name only.,The Sound of Music,name
"In 1965, which movie took home the Oscar for best picture?give one name only.",The Sound of Music,name
What film won the Oscar for best picture in 1965?give one name only.,The Sound of Music,name
Which movie claimed the Oscar for best picture in 1965?give one name only.,The Sound of Music,name
"In 1965, which film was honored with the Oscar for best picture?give one name only.",The Sound of Music,name
What was the Oscar-winning film for best picture in 1965?give one name only.,The Sound of Music,name
Which film secured the Oscar for best picture in 1965?give one name only.,The Sound of Music,name
best picture in 1965  Oscar?give one name only.,The Sound of Music,name
Which film emerged victorious in the Oscar race for best picture in 1965?give one name only.,The Sound of Music,name
"In 1965, which movie snagged the Oscar for best picture?give one name only.",The Sound of Music,name
What was the winning film for best picture at the 1965 Oscars?give one name only.,The Sound of Music,name
Which movie received the best picture Oscar in 1965?give one name only.,The Sound of Music,name
What film was bestowed with the Oscar for best picture in 1965?give one name only.,The Sound of Music,name
Which movie was honored with the best picture Oscar in 1965?give one name only.,The Sound of Music,name
What movie received the Oscar for best picture in 1966?give one name only.,A Man for All Seasons,name
Which film was awarded the Oscar for best picture in 1966?give one name only.,A Man for All Seasons,name
"In 1966, which movie took home the Oscar for best picture?give one name only.",A Man for All Seasons,name
What film won the Oscar for best picture in 1966?give one name only.,A Man for All Seasons,name
Which movie claimed the Oscar for best picture in 1966?give one name only.,A Man for All Seasons,name
"In 1966, which film was honored with the Oscar for best picture?give one name only.",A Man for All Seasons,name
What was the Oscar-winning film for best picture in 1966?give one name only.,A Man for All Seasons,name
Which film secured the Oscar for best picture in 1966?give one name only.,A Man for All Seasons,name
best picture in 1966  Oscar?give one name only.,A Man for All Seasons,name
Which film emerged victorious in the Oscar race for best picture in 1966?give one name only.,A Man for All Seasons,name
"In 1966, which movie snagged the Oscar for best picture?give one name only.",A Man for All Seasons,name
What was the winning film for best picture at the 1966 Oscars?give one name only.,A Man for All Seasons,name
Which movie received the best picture Oscar in 1966?give one name only.,A Man for All Seasons,name
What film was bestowed with the Oscar for best picture in 1966?give one name only.,A Man for All Seasons,name
Which movie was honored with the best picture Oscar in 1966?give one name only.,A Man for All Seasons,name
What movie received the Oscar for best picture in 1967?give one name only.,In the Heat of the Night,name
Which film was awarded the Oscar for best picture in 1967?give one name only.,In the Heat of the Night,name
"In 1967, which movie took home the Oscar for best picture?give one name only.",In the Heat of the Night,name
What film won the Oscar for best picture in 1967?give one name only.,In the Heat of the Night,name
Which movie claimed the Oscar for best picture in 1967?give one name only.,In the Heat of the Night,name
"In 1967, which film was honored with the Oscar for best picture?give one name only.",In the Heat of the Night,name
What was the Oscar-winning film for best picture in 1967?give one name only.,In the Heat of the Night,name
Which film secured the Oscar for best picture in 1967?give one name only.,In the Heat of the Night,name
best picture in 1967  Oscar?give one name only.,In the Heat of the Night,name
Which film emerged victorious in the Oscar race for best picture in 1967?give one name only.,In the Heat of the Night,name
"In 1967, which movie snagged the Oscar for best picture?give one name only.",In the Heat of the Night,name
What was the winning film for best picture at the 1967 Oscars?give one name only.,In the Heat of the Night,name
Which movie received the best picture Oscar in 1967?give one name only.,In the Heat of the Night,name
What film was bestowed with the Oscar for best picture in 1967?give one name only.,In the Heat of the Night,name
Which movie was honored with the best picture Oscar in 1967?give one name only.,In the Heat of the Night,name
What movie received the Oscar for best picture in 1968?give one name only.,Oliver!,name
Which film was awarded the Oscar for best picture in 1968?give one name only.,Oliver!,name
"In 1968, which movie took home the Oscar for best picture?give one name only.",Oliver!,name
What film won the Oscar for best picture in 1968?give one name only.,Oliver!,name
Which movie claimed the Oscar for best picture in 1968?give one name only.,Oliver!,name
"In 1968, which film was honored with the Oscar for best picture?give one name only.",Oliver!,name
What was the Oscar-winning film for best picture in 1968?give one name only.,Oliver!,name
Which film secured the Oscar for best picture in 1968?give one name only.,Oliver!,name
best picture in 1968  Oscar?give one name only.,Oliver!,name
Which film emerged victorious in the Oscar race for best picture in 1968?give one name only.,Oliver!,name
"In 1968, which movie snagged the Oscar for best picture?give one name only.",Oliver!,name
What was the winning film for best picture at the 1968 Oscars?give one name only.,Oliver!,name
Which movie received the best picture Oscar in 1968?give one name only.,Oliver!,name
What film was bestowed with the Oscar for best picture in 1968?give one name only.,Oliver!,name
Which movie was honored with the best picture Oscar in 1968?give one name only.,Oliver!,name
What movie received the Oscar for best picture in 1969?give one name only.,Midnight Cowboy,name
Which film was awarded the Oscar for best picture in 1969?give one name only.,Midnight Cowboy,name
"In 1969, which movie took home the Oscar for best picture?give one name only.",Midnight Cowboy,name
What film won the Oscar for best picture in 1969?give one name only.,Midnight Cowboy,name
Which movie claimed the Oscar for best picture in 1969?give one name only.,Midnight Cowboy,name
"In 1969, which film was honored with the Oscar for best picture?give one name only.",Midnight Cowboy,name
What was the Oscar-winning film for best picture in 1969?give one name only.,Midnight Cowboy,name
Which film secured the Oscar for best picture in 1969?give one name only.,Midnight Cowboy,name
best picture in 1969  Oscar?give one name only.,Midnight Cowboy,name
Which film emerged victorious in the Oscar race for best picture in 1969?give one name only.,Midnight Cowboy,name
"In 1969, which movie snagged the Oscar for best picture?give one name only.",Midnight Cowboy,name
What was the winning film for best picture at the 1969 Oscars?give one name only.,Midnight Cowboy,name
Which movie received the best picture Oscar in 1969?give one name only.,Midnight Cowboy,name
What film was bestowed with the Oscar for best picture in 1969?give one name only.,Midnight Cowboy,name
Which movie was honored with the best picture Oscar in 1969?give one name only.,Midnight Cowboy,name
What movie received the Oscar for best picture in 1970?give one name only.,Patton,name
Which film was awarded the Oscar for best picture in 1970?give one name only.,Patton,name
"In 1970, which movie took home the Oscar for best picture?give one name only.",Patton,name
What film won the Oscar for best picture in 1970?give one name only.,Patton,name
Which movie claimed the Oscar for best picture in 1970?give one name only.,Patton,name
"In 1970, which film was honored with the Oscar for best picture?give one name only.",Patton,name
What was the Oscar-winning film for best picture in 1970?give one name only.,Patton,name
Which film secured the Oscar for best picture in 1970?give one name only.,Patton,name
best picture in 1970  Oscar?give one name only.,Patton,name
Which film emerged victorious in the Oscar race for best picture in 1970?give one name only.,Patton,name
"In 1970, which movie snagged the Oscar for best picture?give one name only.",Patton,name
What was the winning film for best picture at the 1970 Oscars?give one name only.,Patton,name
Which movie received the best picture Oscar in 1970?give one name only.,Patton,name
What film was bestowed with the Oscar for best picture in 1970?give one name only.,Patton,name
Which movie was honored with the best picture Oscar in 1970?give one name only.,Patton,name
What movie received the Oscar for best picture in 1971?give one name only.,The French Connection,name
Which film was awarded the Oscar for best picture in 1971?give one name only.,The French Connection,name
"In 1971, which movie took home the Oscar for best picture?give one name only.",The French Connection,name
What film won the Oscar for best picture in 1971?give one name only.,The French Connection,name
Which movie claimed the Oscar for best picture in 1971?give one name only.,The French Connection,name
"In 1971, which film was honored with the Oscar for best picture?give one name only.",The French Connection,name
What was the Oscar-winning film for best picture in 1971?give one name only.,The French Connection,name
Which film secured the Oscar for best picture in 1971?give one name only.,The French Connection,name
best picture in 1971  Oscar?give one name only.,The French Connection,name
Which film emerged victorious in the Oscar race for best picture in 1971?give one name only.,The French Connection,name
"In 1971, which movie snagged the Oscar for best picture?give one name only.",The French Connection,name
What was the winning film for best picture at the 1971 Oscars?give one name only.,The French Connection,name
Which movie received the best picture Oscar in 1971?give one name only.,The French Connection,name
What film was bestowed with the Oscar for best picture in 1971?give one name only.,The French Connection,name
Which movie was honored with the best picture Oscar in 1971?give one name only.,The French Connection,name
What movie received the Oscar for best picture in 1972?give one name only.,The Godfather,name
Which film was awarded the Oscar for best picture in 1972?give one name only.,The Godfather,name
"In 1972, which movie took home the Oscar for best picture?give one name only.",The Godfather,name
What film won the Oscar for best picture in 1972?give one name only.,The Godfather,name
Which movie claimed the Oscar for best picture in 1972?give one name only.,The Godfather,name
"In 1972, which film was honored with the Oscar for best picture?give one name only.",The Godfather,name
What was the Oscar-winning film for best picture in 1972?give one name only.,The Godfather,name
Which film secured the Oscar for best picture in 1972?give one name only.,The Godfather,name
best picture in 1972  Oscar?give one name only.,The Godfather,name
Which film emerged victorious in the Oscar race for best picture in 1972?give one name only.,The Godfather,name
"In 1972, which movie snagged the Oscar for best picture?give one name only.",The Godfather,name
What was the winning film for best picture at the 1972 Oscars?give one name only.,The Godfather,name
Which movie received the best picture Oscar in 1972?give one name only.,The Godfather,name
What film was bestowed with the Oscar for best picture in 1972?give one name only.,The Godfather,name
Which movie was honored with the best picture Oscar in 1972?give one name only.,The Godfather,name
What movie received the Oscar for best picture in 1973?give one name only.,The Sting,name
Which film was awarded the Oscar for best picture in 1973?give one name only.,The Sting,name
"In 1973, which movie took home the Oscar for best picture?give one name only.",The Sting,name
What film won the Oscar for best picture in 1973?give one name only.,The Sting,name
Which movie claimed the Oscar for best picture in 1973?give one name only.,The Sting,name
"In 1973, which film was honored with the Oscar for best picture?give one name only.",The Sting,name
What was the Oscar-winning film for best picture in 1973?give one name only.,The Sting,name
Which film secured the Oscar for best picture in 1973?give one name only.,The Sting,name
best picture in 1973  Oscar?give one name only.,The Sting,name
Which film emerged victorious in the Oscar race for best picture in 1973?give one name only.,The Sting,name
"In 1973, which movie snagged the Oscar for best picture?give one name only.",The Sting,name
What was the winning film for best picture at the 1973 Oscars?give one name only.,The Sting,name
Which movie received the best picture Oscar in 1973?give one name only.,The Sting,name
What film was bestowed with the Oscar for best picture in 1973?give one name only.,The Sting,name
Which movie was honored with the best picture Oscar in 1973?give one name only.,The Sting,name
What movie received the Oscar for best picture in 1974?give one name only.,The Godfather Part II,name
Which film was awarded the Oscar for best picture in 1974?give one name only.,The Godfather Part II,name
"In 1974, which movie took home the Oscar for best picture?give one name only.",The Godfather Part II,name
What film won the Oscar for best picture in 1974?give one name only.,The Godfather Part II,name
Which movie claimed the Oscar for best picture in 1974?give one name only.,The Godfather Part II,name
"In 1974, which film was honored with the Oscar for best picture?give one name only.",The Godfather Part II,name
What was the Oscar-winning film for best picture in 1974?give one name only.,The Godfather Part II,name
Which film secured the Oscar for best picture in 1974?give one name only.,The Godfather Part II,name
best picture in 1974  Oscar?give one name only.,The Godfather Part II,name
Which film emerged victorious in the Oscar race for best picture in 1974?give one name only.,The Godfather Part II,name
"In 1974, which movie snagged the Oscar for best picture?give one name only.",The Godfather Part II,name
What was the winning film for best picture at the 1974 Oscars?give one name only.,The Godfather Part II,name
Which movie received the best picture Oscar in 1974?give one name only.,The Godfather Part II,name
What film was bestowed with the Oscar for best picture in 1974?give one name only.,The Godfather Part II,name
Which movie was honored with the best picture Oscar in 1974?give one name only.,The Godfather Part II,name
What movie received the Oscar for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
Which film was awarded the Oscar for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
"In 1975, which movie took home the Oscar for best picture?give one name only.",One Flew Over the Cuckoo's Nest,name
What film won the Oscar for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
Which movie claimed the Oscar for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
"In 1975, which film was honored with the Oscar for best picture?give one name only.",One Flew Over the Cuckoo's Nest,name
What was the Oscar-winning film for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
Which film secured the Oscar for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
best picture in 1975  Oscar?give one name only.,One Flew Over the Cuckoo's Nest,name
Which film emerged victorious in the Oscar race for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
"In 1975, which movie snagged the Oscar for best picture?give one name only.",One Flew Over the Cuckoo's Nest,name
What was the winning film for best picture at the 1975 Oscars?give one name only.,One Flew Over the Cuckoo's Nest,name
Which movie received the best picture Oscar in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
What film was bestowed with the Oscar for best picture in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
Which movie was honored with the best picture Oscar in 1975?give one name only.,One Flew Over the Cuckoo's Nest,name
What movie received the Oscar for best picture in 1976?give one name only.,Rocky,name
Which film was awarded the Oscar for best picture in 1976?give one name only.,Rocky,name
"In 1976, which movie took home the Oscar for best picture?give one name only.",Rocky,name
What film won the Oscar for best picture in 1976?give one name only.,Rocky,name
Which movie claimed the Oscar for best picture in 1976?give one name only.,Rocky,name
"In 1976, which film was honored with the Oscar for best picture?give one name only.",Rocky,name
What was the Oscar-winning film for best picture in 1976?give one name only.,Rocky,name
Which film secured the Oscar for best picture in 1976?give one name only.,Rocky,name
best picture in 1976  Oscar?give one name only.,Rocky,name
Which film emerged victorious in the Oscar race for best picture in 1976?give one name only.,Rocky,name
"In 1976, which movie snagged the Oscar for best picture?give one name only.",Rocky,name
What was the winning film for best picture at the 1976 Oscars?give one name only.,Rocky,name
Which movie received the best picture Oscar in 1976?give one name only.,Rocky,name
What film was bestowed with the Oscar for best picture in 1976?give one name only.,Rocky,name
Which movie was honored with the best picture Oscar in 1976?give one name only.,Rocky,name
What movie received the Oscar for best picture in 1977?give one name only.,Annie Hall,name
Which film was awarded the Oscar for best picture in 1977?give one name only.,Annie Hall,name
"In 1977, which movie took home the Oscar for best picture?give one name only.",Annie Hall,name
What film won the Oscar for best picture in 1977?give one name only.,Annie Hall,name
Which movie claimed the Oscar for best picture in 1977?give one name only.,Annie Hall,name
"In 1977, which film was honored with the Oscar for best picture?give one name only.",Annie Hall,name
What was the Oscar-winning film for best picture in 1977?give one name only.,Annie Hall,name
Which film secured the Oscar for best picture in 1977?give one name only.,Annie Hall,name
best picture in 1977  Oscar?give one name only.,Annie Hall,name
Which film emerged victorious in the Oscar race for best picture in 1977?give one name only.,Annie Hall,name
"In 1977, which movie snagged the Oscar for best picture?give one name only.",Annie Hall,name
What was the winning film for best picture at the 1977 Oscars?give one name only.,Annie Hall,name
Which movie received the best picture Oscar in 1977?give one name only.,Annie Hall,name
What film was bestowed with the Oscar for best picture in 1977?give one name only.,Annie Hall,name
Which movie was honored with the best picture Oscar in 1977?give one name only.,Annie Hall,name
What movie received the Oscar for best picture in 1978?give one name only.,The Deer Hunter,name
Which film was awarded the Oscar for best picture in 1978?give one name only.,The Deer Hunter,name
"In 1978, which movie took home the Oscar for best picture?give one name only.",The Deer Hunter,name
What film won the Oscar for best picture in 1978?give one name only.,The Deer Hunter,name
Which movie claimed the Oscar for best picture in 1978?give one name only.,The Deer Hunter,name
"In 1978, which film was honored with the Oscar for best picture?give one name only.",The Deer Hunter,name
What was the Oscar-winning film for best picture in 1978?give one name only.,The Deer Hunter,name
Which film secured the Oscar for best picture in 1978?give one name only.,The Deer Hunter,name
best picture in 1978  Oscar?give one name only.,The Deer Hunter,name
Which film emerged victorious in the Oscar race for best picture in 1978?give one name only.,The Deer Hunter,name
"In 1978, which movie snagged the Oscar for best picture?give one name only.",The Deer Hunter,name
What was the winning film for best picture at the 1978 Oscars?give one name only.,The Deer Hunter,name
Which movie received the best picture Oscar in 1978?give one name only.,The Deer Hunter,name
What film was bestowed with the Oscar for best picture in 1978?give one name only.,The Deer Hunter,name
Which movie was honored with the best picture Oscar in 1978?give one name only.,The Deer Hunter,name
What movie received the Oscar for best picture in 1979?give one name only.,Kramer vs. Kramer,name
Which film was awarded the Oscar for best picture in 1979?give one name only.,Kramer vs. Kramer,name
"In 1979, which movie took home the Oscar for best picture?give one name only.",Kramer vs. Kramer,name
What film won the Oscar for best picture in 1979?give one name only.,Kramer vs. Kramer,name
Which movie claimed the Oscar for best picture in 1979?give one name only.,Kramer vs. Kramer,name
"In 1979, which film was honored with the Oscar for best picture?give one name only.",Kramer vs. Kramer,name
What was the Oscar-winning film for best picture in 1979?give one name only.,Kramer vs. Kramer,name
Which film secured the Oscar for best picture in 1979?give one name only.,Kramer vs. Kramer,name
best picture in 1979  Oscar?give one name only.,Kramer vs. Kramer,name
Which film emerged victorious in the Oscar race for best picture in 1979?give one name only.,Kramer vs. Kramer,name
"In 1979, which movie snagged the Oscar for best picture?give one name only.",Kramer vs. Kramer,name
What was the winning film for best picture at the 1979 Oscars?give one name only.,Kramer vs. Kramer,name
Which movie received the best picture Oscar in 1979?give one name only.,Kramer vs. Kramer,name
What film was bestowed with the Oscar for best picture in 1979?give one name only.,Kramer vs. Kramer,name
Which movie was honored with the best picture Oscar in 1979?give one name only.,Kramer vs. Kramer,name
What movie received the Oscar for best picture in 1980?give one name only.,Ordinary People,name
Which film was awarded the Oscar for best picture in 1980?give one name only.,Ordinary People,name
"In 1980, which movie took home the Oscar for best picture?give one name only.",Ordinary People,name
What film won the Oscar for best picture in 1980?give one name only.,Ordinary People,name
Which movie claimed the Oscar for best picture in 1980?give one name only.,Ordinary People,name
"In 1980, which film was honored with the Oscar for best picture?give one name only.",Ordinary People,name
What was the Oscar-winning film for best picture in 1980?give one name only.,Ordinary People,name
Which film secured the Oscar for best picture in 1980?give one name only.,Ordinary People,name
best picture in 1980  Oscar?give one name only.,Ordinary People,name
Which film emerged victorious in the Oscar race for best picture in 1980?give one name only.,Ordinary People,name
"In 1980, which movie snagged the Oscar for best picture?give one name only.",Ordinary People,name
What was the winning film for best picture at the 1980 Oscars?give one name only.,Ordinary People,name
Which movie received the best picture Oscar in 1980?give one name only.,Ordinary People,name
What film was bestowed with the Oscar for best picture in 1980?give one name only.,Ordinary People,name
Which movie was honored with the best picture Oscar in 1980?give one name only.,Ordinary People,name
What movie received the Oscar for best picture in 1981?give one name only.,Chariots of Fire,name
Which film was awarded the Oscar for best picture in 1981?give one name only.,Chariots of Fire,name
"In 1981, which movie took home the Oscar for best picture?give one name only.",Chariots of Fire,name
What film won the Oscar for best picture in 1981?give one name only.,Chariots of Fire,name
Which movie claimed the Oscar for best picture in 1981?give one name only.,Chariots of Fire,name
"In 1981, which film was honored with the Oscar for best picture?give one name only.",Chariots of Fire,name
What was the Oscar-winning film for best picture in 1981?give one name only.,Chariots of Fire,name
Which film secured the Oscar for best picture in 1981?give one name only.,Chariots of Fire,name
best picture in 1981  Oscar?give one name only.,Chariots of Fire,name
Which film emerged victorious in the Oscar race for best picture in 1981?give one name only.,Chariots of Fire,name
"In 1981, which movie snagged the Oscar for best picture?give one name only.",Chariots of Fire,name
What was the winning film for best picture at the 1981 Oscars?give one name only.,Chariots of Fire,name
Which movie received the best picture Oscar in 1981?give one name only.,Chariots of Fire,name
What film was bestowed with the Oscar for best picture in 1981?give one name only.,Chariots of Fire,name
Which movie was honored with the best picture Oscar in 1981?give one name only.,Chariots of Fire,name
What movie received the Oscar for best picture in 1982?give one name only.,Gandhi,name
Which film was awarded the Oscar for best picture in 1982?give one name only.,Gandhi,name
"In 1982, which movie took home the Oscar for best picture?give one name only.",Gandhi,name
What film won the Oscar for best picture in 1982?give one name only.,Gandhi,name
Which movie claimed the Oscar for best picture in 1982?give one name only.,Gandhi,name
"In 1982, which film was honored with the Oscar for best picture?give one name only.",Gandhi,name
What was the Oscar-winning film for best picture in 1982?give one name only.,Gandhi,name
Which film secured the Oscar for best picture in 1982?give one name only.,Gandhi,name
best picture in 1982  Oscar?give one name only.,Gandhi,name
Which film emerged victorious in the Oscar race for best picture in 1982?give one name only.,Gandhi,name
"In 1982, which movie snagged the Oscar for best picture?give one name only.",Gandhi,name
What was the winning film for best picture at the 1982 Oscars?give one name only.,Gandhi,name
Which movie received the best picture Oscar in 1982?give one name only.,Gandhi,name
What film was bestowed with the Oscar for best picture in 1982?give one name only.,Gandhi,name
Which movie was honored with the best picture Oscar in 1982?give one name only.,Gandhi,name
What movie received the Oscar for best picture in 1983?give one name only.,Terms of Endearment,name
Which film was awarded the Oscar for best picture in 1983?give one name only.,Terms of Endearment,name
"In 1983, which movie took home the Oscar for best picture?give one name only.",Terms of Endearment,name
What film won the Oscar for best picture in 1983?give one name only.,Terms of Endearment,name
Which movie claimed the Oscar for best picture in 1983?give one name only.,Terms of Endearment,name
"In 1983, which film was honored with the Oscar for best picture?give one name only.",Terms of Endearment,name
What was the Oscar-winning film for best picture in 1983?give one name only.,Terms of Endearment,name
Which film secured the Oscar for best picture in 1983?give one name only.,Terms of Endearment,name
best picture in 1983  Oscar?give one name only.,Terms of Endearment,name
Which film emerged victorious in the Oscar race for best picture in 1983?give one name only.,Terms of Endearment,name
"In 1983, which movie snagged the Oscar for best picture?give one name only.",Terms of Endearment,name
What was the winning film for best picture at the 1983 Oscars?give one name only.,Terms of Endearment,name
Which movie received the best picture Oscar in 1983?give one name only.,Terms of Endearment,name
What film was bestowed with the Oscar for best picture in 1983?give one name only.,Terms of Endearment,name
Which movie was honored with the best picture Oscar in 1983?give one name only.,Terms of Endearment,name
What movie received the Oscar for best picture in 1984?give one name only.,Amadeus,name
Which film was awarded the Oscar for best picture in 1984?give one name only.,Amadeus,name
"In 1984, which movie took home the Oscar for best picture?give one name only.",Amadeus,name
What film won the Oscar for best picture in 1984?give one name only.,Amadeus,name
Which movie claimed the Oscar for best picture in 1984?give one name only.,Amadeus,name
"In 1984, which film was honored with the Oscar for best picture?give one name only.",Amadeus,name
What was the Oscar-winning film for best picture in 1984?give one name only.,Amadeus,name
Which film secured the Oscar for best picture in 1984?give one name only.,Amadeus,name
best picture in 1984  Oscar?give one name only.,Amadeus,name
Which film emerged victorious in the Oscar race for best picture in 1984?give one name only.,Amadeus,name
"In 1984, which movie snagged the Oscar for best picture?give one name only.",Amadeus,name
What was the winning film for best picture at the 1984 Oscars?give one name only.,Amadeus,name
Which movie received the best picture Oscar in 1984?give one name only.,Amadeus,name
What film was bestowed with the Oscar for best picture in 1984?give one name only.,Amadeus,name
Which movie was honored with the best picture Oscar in 1984?give one name only.,Amadeus,name
What movie received the Oscar for best picture in 1985?give one name only.,Out of Africa,name
Which film was awarded the Oscar for best picture in 1985?give one name only.,Out of Africa,name
"In 1985, which movie took home the Oscar for best picture?give one name only.",Out of Africa,name
What film won the Oscar for best picture in 1985?give one name only.,Out of Africa,name
