questions,answer,type
"Who won the Nobel Prize for Literature in 1969? [first name + last name only] if multiple person, give one name only.",Samuel Beckett,name
"Who was granted the Nobel Prize for Literature in 1969? [first name + last name only] if multiple person, give one name only.",Samuel Beckett,name
"Who was bestowed with the Nobel Prize for Literature in the year 1969? [first name + last name only] if multiple person, give one name only.",Samuel Beckett,name
"Who was awarded the Nobel Prize in Peace for the year 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Which individual received the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who emerged as the winner of the Nobel Prize in Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who claimed the Nobel Prize for Peace in the year 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"In 1969, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who attained the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who was the laureate of the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who achieved the Nobel Prize in Peace for the year 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who secured the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who garnered the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who was honored with the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who was the Nobel Prize recipient for Peace in the year 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who won the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who was granted the Nobel Prize for Peace in 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who was bestowed with the Nobel Prize for Peace in the year 1969? [first name + last name only] if multiple person, give one name only.",International Labour Organization,name
"Who was awarded the Nobel Prize in Economics for the year 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Which individual received the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who emerged as the winner of the Nobel Prize in Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who claimed the Nobel Prize for Economics in the year 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"In 1969, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who attained the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who was the laureate of the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who achieved the Nobel Prize in Economics for the year 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who secured the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who garnered the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who was honored with the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who was the Nobel Prize recipient for Economics in the year 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who won the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who was granted the Nobel Prize for Economics in 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who was bestowed with the Nobel Prize for Economics in the year 1969? [first name + last name only] if multiple person, give one name only.",Ragnar Frisch;Jan Tinbergen,name
"Who was awarded the Nobel Prize in Physics for the year 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Which individual received the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who emerged as the winner of the Nobel Prize in Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who claimed the Nobel Prize for Physics in the year 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"In 1970, who was the recipient of the Nobel Prize in Physics? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who attained the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who was the laureate of the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who achieved the Nobel Prize in Physics for the year 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who secured the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who garnered the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who was honored with the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who was the Nobel Prize recipient for Physics in the year 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who won the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who was granted the Nobel Prize for Physics in 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who was bestowed with the Nobel Prize for Physics in the year 1970? [first name + last name only] if multiple person, give one name only.",Hannes Alfvén;Louis Néel,name
"Who was awarded the Nobel Prize in Chemistry for the year 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Which individual received the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who emerged as the winner of the Nobel Prize in Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who claimed the Nobel Prize for Chemistry in the year 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"In 1970, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who attained the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who was the laureate of the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who achieved the Nobel Prize in Chemistry for the year 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who secured the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who garnered the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who was honored with the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who was the Nobel Prize recipient for Chemistry in the year 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who won the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who was granted the Nobel Prize for Chemistry in 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who was bestowed with the Nobel Prize for Chemistry in the year 1970? [first name + last name only] if multiple person, give one name only.",Luis Federico Leloir,name
"Who was awarded the Nobel Prize in Medicine for the year 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Which individual received the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who emerged as the winner of the Nobel Prize in Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who claimed the Nobel Prize for Medicine in the year 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"In 1970, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who attained the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who was the laureate of the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who achieved the Nobel Prize in Medicine for the year 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who secured the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who garnered the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who was honored with the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who was the Nobel Prize recipient for Medicine in the year 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who won the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who was granted the Nobel Prize for Medicine in 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who was bestowed with the Nobel Prize for Medicine in the year 1970? [first name + last name only] if multiple person, give one name only.",Julius Axelrod;Ulf von Euler;Bernard Katz,name
"Who was awarded the Nobel Prize in Literature for the year 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Which individual received the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who emerged as the winner of the Nobel Prize in Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who claimed the Nobel Prize for Literature in the year 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"In 1970, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who attained the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who was the laureate of the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who achieved the Nobel Prize in Literature for the year 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who secured the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who garnered the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who was honored with the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who was the Nobel Prize recipient for Literature in the year 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who won the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who was granted the Nobel Prize for Literature in 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who was bestowed with the Nobel Prize for Literature in the year 1970? [first name + last name only] if multiple person, give one name only.",Aleksandr Solzhenitsyn,name
"Who was awarded the Nobel Prize in Peace for the year 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Which individual received the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who emerged as the winner of the Nobel Prize in Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who claimed the Nobel Prize for Peace in the year 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"In 1970, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who attained the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who was the laureate of the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who achieved the Nobel Prize in Peace for the year 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who secured the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who garnered the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who was honored with the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who was the Nobel Prize recipient for Peace in the year 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who won the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who was granted the Nobel Prize for Peace in 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who was bestowed with the Nobel Prize for Peace in the year 1970? [first name + last name only] if multiple person, give one name only.",Norman Borlaug,name
"Who was awarded the Nobel Prize in Economics for the year 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Which individual received the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who emerged as the winner of the Nobel Prize in Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who claimed the Nobel Prize for Economics in the year 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"In 1970, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who attained the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who was the laureate of the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who achieved the Nobel Prize in Economics for the year 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who secured the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who garnered the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who was honored with the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who was the Nobel Prize recipient for Economics in the year 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who won the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who was granted the Nobel Prize for Economics in 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who was bestowed with the Nobel Prize for Economics in the year 1970? [first name + last name only] if multiple person, give one name only.",Paul Samuelson,name
"Who was awarded the Nobel Prize in Physics for the year 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Which individual received the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who emerged as the winner of the Nobel Prize in Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who claimed the Nobel Prize for Physics in the year 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"In 1971, who was the recipient of the Nobel Prize in Physics? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who attained the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who was the laureate of the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who achieved the Nobel Prize in Physics for the year 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who secured the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who garnered the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who was honored with the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who was the Nobel Prize recipient for Physics in the year 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who won the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who was granted the Nobel Prize for Physics in 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who was bestowed with the Nobel Prize for Physics in the year 1971? [first name + last name only] if multiple person, give one name only.",Dennis Gabor,name
"Who was awarded the Nobel Prize in Chemistry for the year 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Which individual received the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who emerged as the winner of the Nobel Prize in Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who claimed the Nobel Prize for Chemistry in the year 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"In 1971, who was the recipient of the Nobel Prize in Chemistry? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who attained the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who was the laureate of the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who achieved the Nobel Prize in Chemistry for the year 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who secured the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who garnered the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who was honored with the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who was the Nobel Prize recipient for Chemistry in the year 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who won the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who was granted the Nobel Prize for Chemistry in 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who was bestowed with the Nobel Prize for Chemistry in the year 1971? [first name + last name only] if multiple person, give one name only.",Gerhard Herzberg,name
"Who was awarded the Nobel Prize in Medicine for the year 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Which individual received the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who emerged as the winner of the Nobel Prize in Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who claimed the Nobel Prize for Medicine in the year 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"In 1971, who was the recipient of the Nobel Prize in Medicine? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who attained the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who was the laureate of the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who achieved the Nobel Prize in Medicine for the year 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who secured the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who garnered the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who was honored with the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who was the Nobel Prize recipient for Medicine in the year 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who won the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who was granted the Nobel Prize for Medicine in 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who was bestowed with the Nobel Prize for Medicine in the year 1971? [first name + last name only] if multiple person, give one name only.",Earl Wilbur Sutherland Jr.,name
"Who was awarded the Nobel Prize in Literature for the year 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Which individual received the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who emerged as the winner of the Nobel Prize in Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who claimed the Nobel Prize for Literature in the year 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"In 1971, who was the recipient of the Nobel Prize in Literature? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who attained the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who was the laureate of the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who achieved the Nobel Prize in Literature for the year 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who secured the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who garnered the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who was honored with the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who was the Nobel Prize recipient for Literature in the year 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who won the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who was granted the Nobel Prize for Literature in 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who was bestowed with the Nobel Prize for Literature in the year 1971? [first name + last name only] if multiple person, give one name only.",Pablo Neruda,name
"Who was awarded the Nobel Prize in Peace for the year 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Which individual received the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who emerged as the winner of the Nobel Prize in Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who claimed the Nobel Prize for Peace in the year 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"In 1971, who was the recipient of the Nobel Prize in Peace? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who attained the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who was the laureate of the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who achieved the Nobel Prize in Peace for the year 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who secured the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who garnered the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who was honored with the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who was the Nobel Prize recipient for Peace in the year 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who won the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who was granted the Nobel Prize for Peace in 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who was bestowed with the Nobel Prize for Peace in the year 1971? [first name + last name only] if multiple person, give one name only.",Willy Brandt,name
"Who was awarded the Nobel Prize in Economics for the year 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Which individual received the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who emerged as the winner of the Nobel Prize in Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who claimed the Nobel Prize for Economics in the year 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"In 1971, who was the recipient of the Nobel Prize in Economics? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who attained the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who was the laureate of the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who achieved the Nobel Prize in Economics for the year 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who secured the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who garnered the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who was honored with the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who was the Nobel Prize recipient for Economics in the year 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who won the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who was granted the Nobel Prize for Economics in 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who was bestowed with the Nobel Prize for Economics in the year 1971? [first name + last name only] if multiple person, give one name only.",Simon Kuznets,name
"Who was awarded the Nobel Prize in Physics for the year 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Which individual received the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who emerged as the winner of the Nobel Prize in Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who claimed the Nobel Prize for Physics in the year 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"In 1972, who was the recipient of the Nobel Prize in Physics? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who attained the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who was the laureate of the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who achieved the Nobel Prize in Physics for the year 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who secured the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who garnered the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who was honored with the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who was the Nobel Prize recipient for Physics in the year 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who won the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who was granted the Nobel Prize for Physics in 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who was bestowed with the Nobel Prize for Physics in the year 1972? [first name + last name only] if multiple person, give one name only.",John Bardeen;Leon Cooper;John Robert Schrieffer,name
"Who was awarded the Nobel Prize in Chemistry for the year 1972? [first name + last name only] if multiple person, give one name only.",Christian B. Anfinsen;Stanford Moore;William Howard Stein,name
"Which individual received the Nobel Prize for Chemistry in 1972? [first name + last name only] if multiple person, give one name only.",Christian B. Anfinsen;Stanford Moore;William Howard Stein,name
