questions,answer,type
"In 2023, what position did Nanjing University secure in the QS rankings?",133,rank
What was Nanjing University's standing in the QS rankings for 2023?,133,rank
"In 2023, what was the QS ranking of Nanjing University?",133,rank
Where did Nanjing University place in the QS rankings for 2023?,133,rank
What QS ranking did Nanjing University achieve in 2023?,133,rank
QS ranking of Nanjing University in 2023?,133,rank
What position did Nanjing University attain in the QS rankings for 2023?,133,rank
What was Nanjing University's QS rating for 2023?,133,rank
Give the specific QS rank of Nanjing University in 2023,133,rank
what place did Nanjing University achieved in 2023 QS ranking?,133,rank
What was the position of University of Southern California in the QS rankings for 2023?,134,rank
"In 2023, where did University of Southern California stand in the QS ranking?",134,rank
What was the QS ranking of University of Southern California for 2023?,134,rank
How did University of Southern California fare in the QS rankings for 2023?,134,rank
What was University of Southern California's QS rank in 2023?,134,rank
"In 2023, what position did University of Southern California secure in the QS rankings?",134,rank
What was University of Southern California's standing in the QS rankings for 2023?,134,rank
"In 2023, what was the QS ranking of University of Southern California?",134,rank
Where did University of Southern California place in the QS rankings for 2023?,134,rank
What QS ranking did University of Southern California achieve in 2023?,134,rank
QS ranking of University of Southern California in 2023?,134,rank
What position did University of Southern California attain in the QS rankings for 2023?,134,rank
What was University of Southern California's QS rating for 2023?,134,rank
Give the specific QS rank of University of Southern California in 2023,134,rank
what place did University of Southern California achieved in 2023 QS ranking?,134,rank
What was the position of Kyushu University in the QS rankings for 2023?,135,rank
"In 2023, where did Kyushu University stand in the QS ranking?",135,rank
What was the QS ranking of Kyushu University for 2023?,135,rank
How did Kyushu University fare in the QS rankings for 2023?,135,rank
What was Kyushu University's QS rank in 2023?,135,rank
"In 2023, what position did Kyushu University secure in the QS rankings?",135,rank
What was Kyushu University's standing in the QS rankings for 2023?,135,rank
"In 2023, what was the QS ranking of Kyushu University?",135,rank
Where did Kyushu University place in the QS rankings for 2023?,135,rank
What QS ranking did Kyushu University achieve in 2023?,135,rank
QS ranking of Kyushu University in 2023?,135,rank
What position did Kyushu University attain in the QS rankings for 2023?,135,rank
What was Kyushu University's QS rating for 2023?,135,rank
Give the specific QS rank of Kyushu University in 2023,135,rank
what place did Kyushu University achieved in 2023 QS ranking?,135,rank
What was the position of University of Basel in the QS rankings for 2023?,136,rank
"In 2023, where did University of Basel stand in the QS ranking?",136,rank
What was the QS ranking of University of Basel for 2023?,136,rank
How did University of Basel fare in the QS rankings for 2023?,136,rank
What was University of Basel's QS rank in 2023?,136,rank
"In 2023, what position did University of Basel secure in the QS rankings?",136,rank
What was University of Basel's standing in the QS rankings for 2023?,136,rank
"In 2023, what was the QS ranking of University of Basel?",136,rank
Where did University of Basel place in the QS rankings for 2023?,136,rank
What QS ranking did University of Basel achieve in 2023?,136,rank
QS ranking of University of Basel in 2023?,136,rank
What position did University of Basel attain in the QS rankings for 2023?,136,rank
What was University of Basel's QS rating for 2023?,136,rank
Give the specific QS rank of University of Basel in 2023,136,rank
what place did University of Basel achieved in 2023 QS ranking?,136,rank
What was the position of University of Technology Sydney in the QS rankings for 2023?,137,rank
"In 2023, where did University of Technology Sydney stand in the QS ranking?",137,rank
What was the QS ranking of University of Technology Sydney for 2023?,137,rank
How did University of Technology Sydney fare in the QS rankings for 2023?,137,rank
What was University of Technology Sydney's QS rank in 2023?,137,rank
"In 2023, what position did University of Technology Sydney secure in the QS rankings?",137,rank
What was University of Technology Sydney's standing in the QS rankings for 2023?,137,rank
"In 2023, what was the QS ranking of University of Technology Sydney?",137,rank
Where did University of Technology Sydney place in the QS rankings for 2023?,137,rank
What QS ranking did University of Technology Sydney achieve in 2023?,137,rank
QS ranking of University of Technology Sydney in 2023?,137,rank
What position did University of Technology Sydney attain in the QS rankings for 2023?,137,rank
What was University of Technology Sydney's QS rating for 2023?,137,rank
Give the specific QS rank of University of Technology Sydney in 2023,137,rank
what place did University of Technology Sydney achieved in 2023 QS ranking?,137,rank
What was the position of Eindhoven University of Technology in the QS rankings for 2023?,138,rank
"In 2023, where did Eindhoven University of Technology stand in the QS ranking?",138,rank
What was the QS ranking of Eindhoven University of Technology for 2023?,138,rank
How did Eindhoven University of Technology fare in the QS rankings for 2023?,138,rank
What was Eindhoven University of Technology's QS rank in 2023?,138,rank
"In 2023, what position did Eindhoven University of Technology secure in the QS rankings?",138,rank
What was Eindhoven University of Technology's standing in the QS rankings for 2023?,138,rank
"In 2023, what was the QS ranking of Eindhoven University of Technology?",138,rank
Where did Eindhoven University of Technology place in the QS rankings for 2023?,138,rank
What QS ranking did Eindhoven University of Technology achieve in 2023?,138,rank
QS ranking of Eindhoven University of Technology in 2023?,138,rank
What position did Eindhoven University of Technology attain in the QS rankings for 2023?,138,rank
What was Eindhoven University of Technology's QS rating for 2023?,138,rank
Give the specific QS rank of Eindhoven University of Technology in 2023,138,rank
what place did Eindhoven University of Technology achieved in 2023 QS ranking?,138,rank
What was the position of Politecnico di Milano in the QS rankings for 2023?,139,rank
"In 2023, where did Politecnico di Milano stand in the QS ranking?",139,rank
What was the QS ranking of Politecnico di Milano for 2023?,139,rank
How did Politecnico di Milano fare in the QS rankings for 2023?,139,rank
What was Politecnico di Milano's QS rank in 2023?,139,rank
"In 2023, what position did Politecnico di Milano secure in the QS rankings?",139,rank
What was Politecnico di Milano's standing in the QS rankings for 2023?,139,rank
"In 2023, what was the QS ranking of Politecnico di Milano?",139,rank
Where did Politecnico di Milano place in the QS rankings for 2023?,139,rank
What QS ranking did Politecnico di Milano achieve in 2023?,139,rank
QS ranking of Politecnico di Milano in 2023?,139,rank
What position did Politecnico di Milano attain in the QS rankings for 2023?,139,rank
What was Politecnico di Milano's QS rating for 2023?,139,rank
Give the specific QS rank of Politecnico di Milano in 2023,139,rank
what place did Politecnico di Milano achieved in 2023 QS ranking?,139,rank
What was the position of The Ohio State University in the QS rankings for 2023?,140,rank
"In 2023, where did The Ohio State University stand in the QS ranking?",140,rank
What was the QS ranking of The Ohio State University for 2023?,140,rank
How did The Ohio State University fare in the QS rankings for 2023?,140,rank
What was The Ohio State University's QS rank in 2023?,140,rank
"In 2023, what position did The Ohio State University secure in the QS rankings?",140,rank
What was The Ohio State University's standing in the QS rankings for 2023?,140,rank
"In 2023, what was the QS ranking of The Ohio State University?",140,rank
Where did The Ohio State University place in the QS rankings for 2023?,140,rank
What QS ranking did The Ohio State University achieve in 2023?,140,rank
QS ranking of The Ohio State University in 2023?,140,rank
What position did The Ohio State University attain in the QS rankings for 2023?,140,rank
What was The Ohio State University's QS rating for 2023?,140,rank
Give the specific QS rank of The Ohio State University in 2023,140,rank
what place did The Ohio State University achieved in 2023 QS ranking?,140,rank
What was the position of Hokkaido University in the QS rankings for 2023?,141,rank
"In 2023, where did Hokkaido University stand in the QS ranking?",141,rank
What was the QS ranking of Hokkaido University for 2023?,141,rank
How did Hokkaido University fare in the QS rankings for 2023?,141,rank
What was Hokkaido University's QS rank in 2023?,141,rank
"In 2023, what position did Hokkaido University secure in the QS rankings?",141,rank
What was Hokkaido University's standing in the QS rankings for 2023?,141,rank
"In 2023, what was the QS ranking of Hokkaido University?",141,rank
Where did Hokkaido University place in the QS rankings for 2023?,141,rank
What QS ranking did Hokkaido University achieve in 2023?,141,rank
QS ranking of Hokkaido University in 2023?,141,rank
What position did Hokkaido University attain in the QS rankings for 2023?,141,rank
What was Hokkaido University's QS rating for 2023?,141,rank
Give the specific QS rank of Hokkaido University in 2023,141,rank
what place did Hokkaido University achieved in 2023 QS ranking?,141,rank
"What was the position of KIT, Karlsruhe Institute of Technology in the QS rankings for 2023?",141,rank
"In 2023, where did KIT, Karlsruhe Institute of Technology stand in the QS ranking?",141,rank
"What was the QS ranking of KIT, Karlsruhe Institute of Technology for 2023?",141,rank
"How did KIT, Karlsruhe Institute of Technology fare in the QS rankings for 2023?",141,rank
"What was KIT, Karlsruhe Institute of Technology's QS rank in 2023?",141,rank
"In 2023, what position did KIT, Karlsruhe Institute of Technology secure in the QS rankings?",141,rank
"What was KIT, Karlsruhe Institute of Technology's standing in the QS rankings for 2023?",141,rank
"In 2023, what was the QS ranking of KIT, Karlsruhe Institute of Technology?",141,rank
"Where did KIT, Karlsruhe Institute of Technology place in the QS rankings for 2023?",141,rank
"What QS ranking did KIT, Karlsruhe Institute of Technology achieve in 2023?",141,rank
"QS ranking of KIT, Karlsruhe Institute of Technology in 2023?",141,rank
"What position did KIT, Karlsruhe Institute of Technology attain in the QS rankings for 2023?",141,rank
"What was KIT, Karlsruhe Institute of Technology's QS rating for 2023?",141,rank
"Give the specific QS rank of KIT, Karlsruhe Institute of Technology in 2023",141,rank
"what place did KIT, Karlsruhe Institute of Technology achieved in 2023 QS ranking?",141,rank
What was the position of Ghent University in the QS rankings for 2023?,143,rank
"In 2023, where did Ghent University stand in the QS ranking?",143,rank
What was the QS ranking of Ghent University for 2023?,143,rank
How did Ghent University fare in the QS rankings for 2023?,143,rank
What was Ghent University's QS rank in 2023?,143,rank
"In 2023, what position did Ghent University secure in the QS rankings?",143,rank
What was Ghent University's standing in the QS rankings for 2023?,143,rank
"In 2023, what was the QS ranking of Ghent University?",143,rank
Where did Ghent University place in the QS rankings for 2023?,143,rank
What QS ranking did Ghent University achieve in 2023?,143,rank
QS ranking of Ghent University in 2023?,143,rank
What position did Ghent University attain in the QS rankings for 2023?,143,rank
What was Ghent University's QS rating for 2023?,143,rank
Give the specific QS rank of Ghent University in 2023,143,rank
what place did Ghent University achieved in 2023 QS ranking?,143,rank
What was the position of Universiti Sains Malaysia (USM) in the QS rankings for 2023?,143,rank
"In 2023, where did Universiti Sains Malaysia (USM) stand in the QS ranking?",143,rank
What was the QS ranking of Universiti Sains Malaysia (USM) for 2023?,143,rank
How did Universiti Sains Malaysia (USM) fare in the QS rankings for 2023?,143,rank
What was Universiti Sains Malaysia (USM)'s QS rank in 2023?,143,rank
"In 2023, what position did Universiti Sains Malaysia (USM) secure in the QS rankings?",143,rank
What was Universiti Sains Malaysia (USM)'s standing in the QS rankings for 2023?,143,rank
"In 2023, what was the QS ranking of Universiti Sains Malaysia (USM)?",143,rank
Where did Universiti Sains Malaysia (USM) place in the QS rankings for 2023?,143,rank
What QS ranking did Universiti Sains Malaysia (USM) achieve in 2023?,143,rank
QS ranking of Universiti Sains Malaysia (USM) in 2023?,143,rank
What position did Universiti Sains Malaysia (USM) attain in the QS rankings for 2023?,143,rank
What was Universiti Sains Malaysia (USM)'s QS rating for 2023?,143,rank
Give the specific QS rank of Universiti Sains Malaysia (USM) in 2023,143,rank
what place did Universiti Sains Malaysia (USM) achieved in 2023 QS ranking?,143,rank
What was the position of University of Groningen in the QS rankings for 2023?,145,rank
"In 2023, where did University of Groningen stand in the QS ranking?",145,rank
What was the QS ranking of University of Groningen for 2023?,145,rank
How did University of Groningen fare in the QS rankings for 2023?,145,rank
What was University of Groningen's QS rank in 2023?,145,rank
"In 2023, what position did University of Groningen secure in the QS rankings?",145,rank
What was University of Groningen's standing in the QS rankings for 2023?,145,rank
"In 2023, what was the QS ranking of University of Groningen?",145,rank
Where did University of Groningen place in the QS rankings for 2023?,145,rank
What QS ranking did University of Groningen achieve in 2023?,145,rank
QS ranking of University of Groningen in 2023?,145,rank
What position did University of Groningen attain in the QS rankings for 2023?,145,rank
What was University of Groningen's QS rating for 2023?,145,rank
Give the specific QS rank of University of Groningen in 2023,145,rank
what place did University of Groningen achieved in 2023 QS ranking?,145,rank
What was the position of Lancaster University in the QS rankings for 2023?,146,rank
"In 2023, where did Lancaster University stand in the QS ranking?",146,rank
What was the QS ranking of Lancaster University for 2023?,146,rank
How did Lancaster University fare in the QS rankings for 2023?,146,rank
What was Lancaster University's QS rank in 2023?,146,rank
"In 2023, what position did Lancaster University secure in the QS rankings?",146,rank
What was Lancaster University's standing in the QS rankings for 2023?,146,rank
"In 2023, what was the QS ranking of Lancaster University?",146,rank
Where did Lancaster University place in the QS rankings for 2023?,146,rank
What QS ranking did Lancaster University achieve in 2023?,146,rank
QS ranking of Lancaster University in 2023?,146,rank
What position did Lancaster University attain in the QS rankings for 2023?,146,rank
What was Lancaster University's QS rating for 2023?,146,rank
Give the specific QS rank of Lancaster University in 2023,146,rank
what place did Lancaster University achieved in 2023 QS ranking?,146,rank
What was the position of RWTH Aachen University in the QS rankings for 2023?,147,rank
"In 2023, where did RWTH Aachen University stand in the QS ranking?",147,rank
What was the QS ranking of RWTH Aachen University for 2023?,147,rank
How did RWTH Aachen University fare in the QS rankings for 2023?,147,rank
What was RWTH Aachen University's QS rank in 2023?,147,rank
"In 2023, what position did RWTH Aachen University secure in the QS rankings?",147,rank
What was RWTH Aachen University's standing in the QS rankings for 2023?,147,rank
"In 2023, what was the QS ranking of RWTH Aachen University?",147,rank
Where did RWTH Aachen University place in the QS rankings for 2023?,147,rank
What QS ranking did RWTH Aachen University achieve in 2023?,147,rank
QS ranking of RWTH Aachen University in 2023?,147,rank
What position did RWTH Aachen University attain in the QS rankings for 2023?,147,rank
What was RWTH Aachen University's QS rating for 2023?,147,rank
Give the specific QS rank of RWTH Aachen University in 2023,147,rank
what place did RWTH Aachen University achieved in 2023 QS ranking?,147,rank
What was the position of University of Rochester in the QS rankings for 2023?,147,rank
"In 2023, where did University of Rochester stand in the QS ranking?",147,rank
What was the QS ranking of University of Rochester for 2023?,147,rank
How did University of Rochester fare in the QS rankings for 2023?,147,rank
What was University of Rochester's QS rank in 2023?,147,rank
"In 2023, what position did University of Rochester secure in the QS rankings?",147,rank
What was University of Rochester's standing in the QS rankings for 2023?,147,rank
"In 2023, what was the QS ranking of University of Rochester?",147,rank
Where did University of Rochester place in the QS rankings for 2023?,147,rank
What QS ranking did University of Rochester achieve in 2023?,147,rank
QS ranking of University of Rochester in 2023?,147,rank
What position did University of Rochester attain in the QS rankings for 2023?,147,rank
What was University of Rochester's QS rating for 2023?,147,rank
Give the specific QS rank of University of Rochester in 2023,147,rank
what place did University of Rochester achieved in 2023 QS ranking?,147,rank
"What was the position of University of California, Santa Barbara (UCSB) in the QS rankings for 2023?",149,rank
"In 2023, where did University of California, Santa Barbara (UCSB) stand in the QS ranking?",149,rank
"What was the QS ranking of University of California, Santa Barbara (UCSB) for 2023?",149,rank
"How did University of California, Santa Barbara (UCSB) fare in the QS rankings for 2023?",149,rank
"What was University of California, Santa Barbara (UCSB)'s QS rank in 2023?",149,rank
"In 2023, what position did University of California, Santa Barbara (UCSB) secure in the QS rankings?",149,rank
"What was University of California, Santa Barbara (UCSB)'s standing in the QS rankings for 2023?",149,rank
"In 2023, what was the QS ranking of University of California, Santa Barbara (UCSB)?",149,rank
"Where did University of California, Santa Barbara (UCSB) place in the QS rankings for 2023?",149,rank
"What QS ranking did University of California, Santa Barbara (UCSB) achieve in 2023?",149,rank
"QS ranking of University of California, Santa Barbara (UCSB) in 2023?",149,rank
"What position did University of California, Santa Barbara (UCSB) attain in the QS rankings for 2023?",149,rank
"What was University of California, Santa Barbara (UCSB)'s QS rating for 2023?",149,rank
"Give the specific QS rank of University of California, Santa Barbara (UCSB) in 2023",149,rank
"what place did University of California, Santa Barbara (UCSB) achieved in 2023 QS ranking?",149,rank
What was the position of Al-Farabi Kazakh National University in the QS rankings for 2023?,150,rank
"In 2023, where did Al-Farabi Kazakh National University stand in the QS ranking?",150,rank
What was the QS ranking of Al-Farabi Kazakh National University for 2023?,150,rank
How did Al-Farabi Kazakh National University fare in the QS rankings for 2023?,150,rank
What was Al-Farabi Kazakh National University's QS rank in 2023?,150,rank
"In 2023, what position did Al-Farabi Kazakh National University secure in the QS rankings?",150,rank
What was Al-Farabi Kazakh National University's standing in the QS rankings for 2023?,150,rank
"In 2023, what was the QS ranking of Al-Farabi Kazakh National University?",150,rank
Where did Al-Farabi Kazakh National University place in the QS rankings for 2023?,150,rank
What QS ranking did Al-Farabi Kazakh National University achieve in 2023?,150,rank
QS ranking of Al-Farabi Kazakh National University in 2023?,150,rank
What position did Al-Farabi Kazakh National University attain in the QS rankings for 2023?,150,rank
What was Al-Farabi Kazakh National University's QS rating for 2023?,150,rank
Give the specific QS rank of Al-Farabi Kazakh National University in 2023,150,rank
what place did Al-Farabi Kazakh National University achieved in 2023 QS ranking?,150,rank
What was the position of University of Vienna in the QS rankings for 2023?,151,rank
"In 2023, where did University of Vienna stand in the QS ranking?",151,rank
What was the QS ranking of University of Vienna for 2023?,151,rank
How did University of Vienna fare in the QS rankings for 2023?,151,rank
What was University of Vienna's QS rank in 2023?,151,rank
"In 2023, what position did University of Vienna secure in the QS rankings?",151,rank
What was University of Vienna's standing in the QS rankings for 2023?,151,rank
"In 2023, what was the QS ranking of University of Vienna?",151,rank
Where did University of Vienna place in the QS rankings for 2023?,151,rank
What QS ranking did University of Vienna achieve in 2023?,151,rank
QS ranking of University of Vienna in 2023?,151,rank
What position did University of Vienna attain in the QS rankings for 2023?,151,rank
What was University of Vienna's QS rating for 2023?,151,rank
Give the specific QS rank of University of Vienna in 2023,151,rank
what place did University of Vienna achieved in 2023 QS ranking?,151,rank
What was the position of McMaster University in the QS rankings for 2023?,152,rank
"In 2023, where did McMaster University stand in the QS ranking?",152,rank
What was the QS ranking of McMaster University for 2023?,152,rank
How did McMaster University fare in the QS rankings for 2023?,152,rank
What was McMaster University's QS rank in 2023?,152,rank
"In 2023, what position did McMaster University secure in the QS rankings?",152,rank
What was McMaster University's standing in the QS rankings for 2023?,152,rank
"In 2023, what was the QS ranking of McMaster University?",152,rank
Where did McMaster University place in the QS rankings for 2023?,152,rank
What QS ranking did McMaster University achieve in 2023?,152,rank
QS ranking of McMaster University in 2023?,152,rank
What position did McMaster University attain in the QS rankings for 2023?,152,rank
What was McMaster University's QS rating for 2023?,152,rank
Give the specific QS rank of McMaster University in 2023,152,rank
what place did McMaster University achieved in 2023 QS ranking?,152,rank
What was the position of Stockholm University in the QS rankings for 2023?,153,rank
"In 2023, where did Stockholm University stand in the QS ranking?",153,rank
What was the QS ranking of Stockholm University for 2023?,153,rank
How did Stockholm University fare in the QS rankings for 2023?,153,rank
What was Stockholm University's QS rank in 2023?,153,rank
"In 2023, what position did Stockholm University secure in the QS rankings?",153,rank
What was Stockholm University's standing in the QS rankings for 2023?,153,rank
"In 2023, what was the QS ranking of Stockholm University?",153,rank
Where did Stockholm University place in the QS rankings for 2023?,153,rank
What QS ranking did Stockholm University achieve in 2023?,153,rank
QS ranking of Stockholm University in 2023?,153,rank
What position did Stockholm University attain in the QS rankings for 2023?,153,rank
What was Stockholm University's QS rating for 2023?,153,rank
Give the specific QS rank of Stockholm University in 2023,153,rank
what place did Stockholm University achieved in 2023 QS ranking?,153,rank
What was the position of University of Waterloo in the QS rankings for 2023?,154,rank
"In 2023, where did University of Waterloo stand in the QS ranking?",154,rank
What was the QS ranking of University of Waterloo for 2023?,154,rank
How did University of Waterloo fare in the QS rankings for 2023?,154,rank
What was University of Waterloo's QS rank in 2023?,154,rank
"In 2023, what position did University of Waterloo secure in the QS rankings?",154,rank
What was University of Waterloo's standing in the QS rankings for 2023?,154,rank
"In 2023, what was the QS ranking of University of Waterloo?",154,rank
Where did University of Waterloo place in the QS rankings for 2023?,154,rank
What QS ranking did University of Waterloo achieve in 2023?,154,rank
QS ranking of University of Waterloo in 2023?,154,rank
What position did University of Waterloo attain in the QS rankings for 2023?,154,rank
What was University of Waterloo's QS rating for 2023?,154,rank
Give the specific QS rank of University of Waterloo in 2023,154,rank
what place did University of Waterloo achieved in 2023 QS ranking?,154,rank
What was the position of Emory University in the QS rankings for 2023?,155,rank
"In 2023, where did Emory University stand in the QS ranking?",155,rank
What was the QS ranking of Emory University for 2023?,155,rank
How did Emory University fare in the QS rankings for 2023?,155,rank
What was Emory University's QS rank in 2023?,155,rank
"In 2023, what position did Emory University secure in the QS rankings?",155,rank
What was Emory University's standing in the QS rankings for 2023?,155,rank
"In 2023, what was the QS ranking of Emory University?",155,rank
Where did Emory University place in the QS rankings for 2023?,155,rank
What QS ranking did Emory University achieve in 2023?,155,rank
QS ranking of Emory University in 2023?,155,rank
What position did Emory University attain in the QS rankings for 2023?,155,rank
What was Emory University's QS rating for 2023?,155,rank
Give the specific QS rank of Emory University in 2023,155,rank
what place did Emory University achieved in 2023 QS ranking?,155,rank
What was the position of Indian Institute of Science in the QS rankings for 2023?,155,rank
"In 2023, where did Indian Institute of Science stand in the QS ranking?",155,rank
What was the QS ranking of Indian Institute of Science for 2023?,155,rank
How did Indian Institute of Science fare in the QS rankings for 2023?,155,rank
What was Indian Institute of Science's QS rank in 2023?,155,rank
"In 2023, what position did Indian Institute of Science secure in the QS rankings?",155,rank
What was Indian Institute of Science's standing in the QS rankings for 2023?,155,rank
"In 2023, what was the QS ranking of Indian Institute of Science?",155,rank
Where did Indian Institute of Science place in the QS rankings for 2023?,155,rank
What QS ranking did Indian Institute of Science achieve in 2023?,155,rank
QS ranking of Indian Institute of Science in 2023?,155,rank
What position did Indian Institute of Science attain in the QS rankings for 2023?,155,rank
What was Indian Institute of Science's QS rating for 2023?,155,rank
Give the specific QS rank of Indian Institute of Science in 2023,155,rank
what place did Indian Institute of Science achieved in 2023 QS ranking?,155,rank
What was the position of Hanyang University in the QS rankings for 2023?,157,rank
"In 2023, where did Hanyang University stand in the QS ranking?",157,rank
What was the QS ranking of Hanyang University for 2023?,157,rank
How did Hanyang University fare in the QS rankings for 2023?,157,rank
What was Hanyang University's QS rank in 2023?,157,rank
"In 2023, what position did Hanyang University secure in the QS rankings?",157,rank
What was Hanyang University's standing in the QS rankings for 2023?,157,rank
"In 2023, what was the QS ranking of Hanyang University?",157,rank
Where did Hanyang University place in the QS rankings for 2023?,157,rank
What QS ranking did Hanyang University achieve in 2023?,157,rank
QS ranking of Hanyang University in 2023?,157,rank
What position did Hanyang University attain in the QS rankings for 2023?,157,rank
What was Hanyang University's QS rating for 2023?,157,rank
Give the specific QS rank of Hanyang University in 2023,157,rank
what place did Hanyang University achieved in 2023 QS ranking?,157,rank
What was the position of Technische Universität Berlin (TU Berlin) in the QS rankings for 2023?,158,rank
"In 2023, where did Technische Universität Berlin (TU Berlin) stand in the QS ranking?",158,rank
What was the QS ranking of Technische Universität Berlin (TU Berlin) for 2023?,158,rank
How did Technische Universität Berlin (TU Berlin) fare in the QS rankings for 2023?,158,rank
What was Technische Universität Berlin (TU Berlin)'s QS rank in 2023?,158,rank
"In 2023, what position did Technische Universität Berlin (TU Berlin) secure in the QS rankings?",158,rank
What was Technische Universität Berlin (TU Berlin)'s standing in the QS rankings for 2023?,158,rank
"In 2023, what was the QS ranking of Technische Universität Berlin (TU Berlin)?",158,rank
Where did Technische Universität Berlin (TU Berlin) place in the QS rankings for 2023?,158,rank
What QS ranking did Technische Universität Berlin (TU Berlin) achieve in 2023?,158,rank
QS ranking of Technische Universität Berlin (TU Berlin) in 2023?,158,rank
What position did Technische Universität Berlin (TU Berlin) attain in the QS rankings for 2023?,158,rank
What was Technische Universität Berlin (TU Berlin)'s QS rating for 2023?,158,rank
Give the specific QS rank of Technische Universität Berlin (TU Berlin) in 2023,158,rank
what place did Technische Universität Berlin (TU Berlin) achieved in 2023 QS ranking?,158,rank
What was the position of Michigan State University in the QS rankings for 2023?,159,rank
"In 2023, where did Michigan State University stand in the QS ranking?",159,rank
What was the QS ranking of Michigan State University for 2023?,159,rank
How did Michigan State University fare in the QS rankings for 2023?,159,rank
What was Michigan State University's QS rank in 2023?,159,rank
"In 2023, what position did Michigan State University secure in the QS rankings?",159,rank
What was Michigan State University's standing in the QS rankings for 2023?,159,rank
"In 2023, what was the QS ranking of Michigan State University?",159,rank
Where did Michigan State University place in the QS rankings for 2023?,159,rank
What QS ranking did Michigan State University achieve in 2023?,159,rank
QS ranking of Michigan State University in 2023?,159,rank
What position did Michigan State University attain in the QS rankings for 2023?,159,rank
What was Michigan State University's QS rating for 2023?,159,rank
Give the specific QS rank of Michigan State University in 2023,159,rank
what place did Michigan State University achieved in 2023 QS ranking?,159,rank
What was the position of King Fahd University of Petroleum & Minerals in the QS rankings for 2023?,160,rank
"In 2023, where did King Fahd University of Petroleum & Minerals stand in the QS ranking?",160,rank
What was the QS ranking of King Fahd University of Petroleum & Minerals for 2023?,160,rank
How did King Fahd University of Petroleum & Minerals fare in the QS rankings for 2023?,160,rank
What was King Fahd University of Petroleum & Minerals's QS rank in 2023?,160,rank
"In 2023, what position did King Fahd University of Petroleum & Minerals secure in the QS rankings?",160,rank
What was King Fahd University of Petroleum & Minerals's standing in the QS rankings for 2023?,160,rank
"In 2023, what was the QS ranking of King Fahd University of Petroleum & Minerals?",160,rank
Where did King Fahd University of Petroleum & Minerals place in the QS rankings for 2023?,160,rank
What QS ranking did King Fahd University of Petroleum & Minerals achieve in 2023?,160,rank
QS ranking of King Fahd University of Petroleum & Minerals in 2023?,160,rank
What position did King Fahd University of Petroleum & Minerals attain in the QS rankings for 2023?,160,rank
What was King Fahd University of Petroleum & Minerals's QS rating for 2023?,160,rank
Give the specific QS rank of King Fahd University of Petroleum & Minerals in 2023,160,rank
what place did King Fahd University of Petroleum & Minerals achieved in 2023 QS ranking?,160,rank
What was the position of Aarhus University in the QS rankings for 2023?,161,rank
"In 2023, where did Aarhus University stand in the QS ranking?",161,rank
What was the QS ranking of Aarhus University for 2023?,161,rank
How did Aarhus University fare in the QS rankings for 2023?,161,rank
What was Aarhus University's QS rank in 2023?,161,rank
"In 2023, what position did Aarhus University secure in the QS rankings?",161,rank
What was Aarhus University's standing in the QS rankings for 2023?,161,rank
"In 2023, what was the QS ranking of Aarhus University?",161,rank
Where did Aarhus University place in the QS rankings for 2023?,161,rank
What QS ranking did Aarhus University achieve in 2023?,161,rank
QS ranking of Aarhus University in 2023?,161,rank
What position did Aarhus University attain in the QS rankings for 2023?,161,rank
What was Aarhus University's QS rating for 2023?,161,rank
Give the specific QS rank of Aarhus University in 2023,161,rank
what place did Aarhus University achieved in 2023 QS ranking?,161,rank
What was the position of University of York in the QS rankings for 2023?,162,rank
"In 2023, where did University of York stand in the QS ranking?",162,rank
What was the QS ranking of University of York for 2023?,162,rank
How did University of York fare in the QS rankings for 2023?,162,rank
What was University of York's QS rank in 2023?,162,rank
"In 2023, what position did University of York secure in the QS rankings?",162,rank
What was University of York's standing in the QS rankings for 2023?,162,rank
"In 2023, what was the QS ranking of University of York?",162,rank
Where did University of York place in the QS rankings for 2023?,162,rank
What QS ranking did University of York achieve in 2023?,162,rank
QS ranking of University of York in 2023?,162,rank
What position did University of York attain in the QS rankings for 2023?,162,rank
What was University of York's QS rating for 2023?,162,rank
Give the specific QS rank of University of York in 2023,162,rank
what place did University of York achieved in 2023 QS ranking?,162,rank
What was the position of The University of Exeter in the QS rankings for 2023?,163,rank
"In 2023, where did The University of Exeter stand in the QS ranking?",163,rank
What was the QS ranking of The University of Exeter for 2023?,163,rank
How did The University of Exeter fare in the QS rankings for 2023?,163,rank
What was The University of Exeter's QS rank in 2023?,163,rank
"In 2023, what position did The University of Exeter secure in the QS rankings?",163,rank
What was The University of Exeter's standing in the QS rankings for 2023?,163,rank
"In 2023, what was the QS ranking of The University of Exeter?",163,rank
Where did The University of Exeter place in the QS rankings for 2023?,163,rank
What QS ranking did The University of Exeter achieve in 2023?,163,rank
QS ranking of The University of Exeter in 2023?,163,rank
What position did The University of Exeter attain in the QS rankings for 2023?,163,rank
What was The University of Exeter's QS rating for 2023?,163,rank
Give the specific QS rank of The University of Exeter in 2023,163,rank
what place did The University of Exeter achieved in 2023 QS ranking?,163,rank
What was the position of Texas A&M University in the QS rankings for 2023?,164,rank
"In 2023, where did Texas A&M University stand in the QS ranking?",164,rank
What was the QS ranking of Texas A&M University for 2023?,164,rank
How did Texas A&M University fare in the QS rankings for 2023?,164,rank
What was Texas A&M University's QS rank in 2023?,164,rank
"In 2023, what position did Texas A&M University secure in the QS rankings?",164,rank
